,X,Y
"235,3",9.94286,0.810553
"235,5",10.536,2.09935
"235,7",10.2672,-1.91327
"235,9",9.79093,0.622685
"235,11",9.86955,1.33875
"235,13",9.88318,0.953661
"235,15",10.1833,1.15553
"235,17",10.1002,0.847227
"235,19",10.0794,-1.39784
"235,21",9.63037,1.59037
"235,23",9.68035,1.02827
"235,25",10.3837,1.69082
"235,27",10.2866,-1.80057
"235,29",10.1892,-1.98043
"235,31",10.3062,-1.847
"235,33",10.1469,-1.08129
"235,35",10.2005,1.6755
"235,37",10.2846,-1.39034
"235,39",10.1748,-1.16946
"235,41",10.4576,1.03012
"235,43",10.1073,-1.63098
"235,45",10.0091,-1.53002
"235,47",10.1596,-0.396766
"235,49",10.2059,-1.66994
"235,51",10.2967,-1.38382
"235,53",9.77348,0.430397
"235,55",10.0842,-1.46015
"235,57",10.233,-1.37797
"235,59",9.76786,1.33366
"235,61",10.1587,-0.654062
"235,63",10.4998,-1.72399
"235,65",10.282,-1.96951
"235,67",10.2437,-1.92722
"235,69",9.67252,1.03955
"235,71",10.2971,-1.98153
"235,73",10.2915,-1.93253
"235,75",10.3769,-1.54365
"235,77",10.3119,-1.66773
"235,79",10.2749,-0.99429
"235,81",10.8113,1.58362
"235,83",9.31723,1.95977
"235,85",10.8641,1.69349
"235,87",10.9877,1.4964
"235,89",11.0265,1.58735
"235,91",10.9498,1.70845
"235,93",11.0341,1.63163
"235,95",10.992,1.47853
"235,97",10.618,0.800243
"235,99",-4.34337,-1.48234
"235,101",-4.56048,-1.84791
"235,103",-4.7725,-1.66607
"235,105",-4.33293,-1.40404
"235,107",-4.13081,-1.42976
"235,109",-4.40911,-1.36778
"235,111",-3.88685,-1.31
"235,113",-4.34983,-1.94894
"235,115",-4.21971,-1.37782
"235,117",-4.88532,-1.3141
"235,119",-4.24268,-1.27312
"235,121",-4.38669,-1.00436
"235,123",-4.89878,-1.35642
"235,125",-4.43721,-1.57314
"235,127",-4.43669,-1.98789
"235,129",-6.77432,0.463079
"235,131",-7.65797,0.777128
"235,133",-4.96667,-1.53281
"238,1",10.3467,1.61215
"238,3",9.97353,1.35493
"238,5",9.88105,1.94189
"238,7",9.81909,1.18932
"238,9",10.4408,1.30368
"238,11",10.4289,1.43639
"238,13",10.28,-1.40729
"238,15",10.0143,0.958145
"238,17",9.78611,0.912931
"238,19",9.86928,0.635673
"238,21",10.1338,-0.0949332
"238,23",10.2799,-1.70476
"238,25",10.2509,-1.28431
"238,27",10.1304,-1.54335
"238,29",10.1642,-1.92222
"238,31",10.2799,-1.29251
"238,33",9.99518,-1.1271
"238,35",10.4478,1.15003
"238,37",10.0954,-1.64856
"238,39",10.1328,-1.46598
"238,41",10.101,0.982863
"238,43",10.2397,-1.71544
"238,45",10.1806,-1.87131
"238,47",10.4329,-1.61093
"238,49",10.1751,-1.7333
"238,51",10.1858,0.890153
"238,53",10.0192,-0.0764493
"238,55",9.85792,1.1259
"238,57",9.98258,-1.49486
"238,59",10.2207,1.11496
"238,61",10.3565,-1.62739
"238,63",10.4546,-1.9333
"238,65",10.3957,-1.69868
"238,67",10.1252,-0.460928
"238,69",9.80885,0.841244
"238,71",10.2096,-1.92715
"238,73",10.1537,-1.56587
"238,75",10.223,-1.87243
"238,77",10.4052,-1.88047
"238,79",10.4515,-1.96194
"238,81",10.1598,-1.66089
"238,83",11.0313,1.82625
"238,85",11.0461,1.80422
"238,87",10.8972,1.63727
"238,89",10.451,-1.56688
"238,91",11.394,1.35734
"238,93",11.0607,1.48216
"238,95",10.9477,1.58463
"238,97",11.5526,1.2698
"238,99",11.2271,1.89186
"238,101",10.9847,1.758
"238,103",10.8073,1.74096
"238,105",-4.02284,-1.81843
"238,107",-4.01102,-1.2949
"238,109",-4.53275,-2.01488
"238,111",-4.06629,-1.70721
"238,113",-4.48668,-1.69934
"238,115",-4.75545,-1.69387
"238,117",-4.25979,-1.60451
"238,119",-4.18392,-1.60031
"238,121",-4.93526,-2.13282
"238,123",-7.4532,-2.26903
"238,125",-4.44538,-1.58184
"238,127",-4.81419,-1.83701
"238,129",-6.39104,0.288693
"238,131",-4.98404,-0.980152
"238,133",-7.52615,-1.92849
"241,1",9.90257,1.81838
"241,3",10.4984,1.55894
"241,5",10.4785,1.32412
"241,7",10.6059,1.32866
"241,9",10.064,1.50824
"241,11",10.4684,1.27094
"241,13",9.71911,0.792581
"241,15",10.3737,1.0602
"241,17",9.83449,1.08398
"241,19",9.70961,0.84334
"241,21",10.3272,1.19169
"241,23",10.3778,1.20577
"241,25",10.1857,-0.0572441
"241,27",10.2653,-2.01251
"241,29",10.1713,0.964409
"241,31",9.82187,0.993034
"241,33",10.0693,-1.73551
"241,35",10.1553,-1.96744
"241,37",10.2925,-1.8654
"241,39",10.2693,-1.6446
"241,41",10.3998,-1.42356
"241,43",9.95506,0.92385
"241,45",10.1562,-0.814095
"241,47",10.1193,-1.47491
"241,49",10.2817,-1.44171
"241,51",10.1743,-1.47838
"241,53",10.1379,-1.57008
"241,55",10.3328,-1.28978
"241,57",10.2203,0.619349
"241,59",9.78435,0.972836
"241,61",10.1187,0.341546
"241,63",10.2836,-1.81694
"241,65",10.0291,0.335492
"241,67",10.1058,-1.43389
"241,69",10.296,-1.89468
"241,71",10.0329,-1.48308
"241,73",10.1988,-1.37566
"241,75",10.327,-1.04038
"241,77",10.2117,-1.59186
"241,79",10.2758,-2.00164
"241,81",10.2012,-2.01811
"241,83",10.1296,-0.226045
"241,85",9.89867,1.63895
"241,87",11.8972,2.09663
"241,89",11.8687,1.93107
"241,91",11.2435,1.91523
"241,93",11.5994,1.20787
"241,95",11.676,1.00548
"241,97",10.7522,-1.40665
"241,99",11.0824,1.44709
"241,101",10.8789,1.61715
"241,103",10.7461,1.53174
"241,105",11.6292,1.37025
"241,107",11.6293,1.19924
"241,109",10.3635,-1.66768
"241,111",10.1341,-1.83243
"241,113",10.9522,1.57231
"241,115",10.905,1.65531
"241,117",10.7392,1.52177
"241,119",10.6057,1.71066
"241,121",-4.85409,-1.40466
"241,123",-4.13313,-1.06638
"241,125",-4.356,-1.68759
"241,127",-4.87093,-1.9158
"241,129",-5.2098,-1.58122
"241,131",-4.48289,-0.800763
"241,133",-4.76505,-0.821424
"244,1",10.2997,-1.38084
"244,3",10.192,1.41224
"244,5",10.4826,1.6742
"244,7",9.67766,0.946668
"244,9",10.2078,1.82902
"244,11",10.2848,1.32833
"244,13",9.83591,0.888371
"244,15",10.0978,1.554
"244,17",9.86861,1.04247
"244,19",9.99434,1.99578
"244,21",9.59558,0.801836
"244,23",9.67725,1.45645
"244,25",10.4756,1.88358
"244,27",10.2484,-1.41112
"244,29",10.1689,1.48282
"244,31",10.1744,1.0691
"244,33",10.1807,-1.71724
"244,35",10.2049,-1.26767
"244,37",9.96967,0.332731
"244,39",10.44,-1.99728
"244,41",10.2237,-1.51542
"244,43",9.75828,0.869744
"244,45",10.3181,-1.70758
"244,47",10.1759,-1.83928
"244,49",10.2648,-1.78259
"244,51",10.0764,-1.732
"244,53",10.288,-1.97193
"244,55",9.89604,0.694099
"244,57",10.2972,-1.45346
"244,59",10.3503,-1.91755
"244,61",10.184,-1.9392
"244,63",10.2366,0.876623
"244,65",10.3052,-1.85946
"244,67",10.252,-1.96896
"244,69",10.2482,-1.82839
"244,71",10.3528,-1.94224
"244,73",10.1896,-1.89234
"244,75",10.1879,-1.26319
"244,77",10.1182,-0.0670704
"244,79",9.7952,0.754001
"244,81",10.1843,-1.93446
"244,83",10.1232,-1.91077
"244,85",10.1712,-1.95621
"244,87",10.0802,-1.45147
"244,89",10.4252,-1.80955
"244,91",10.6131,-1.82753
"244,93",11.7796,2.19206
"244,95",10.8901,1.63743
"244,97",10.8512,1.50644
"244,99",11.2277,1.47585
"244,101",10.875,1.65871
"244,103",11.7241,2.20491
"244,105",10.9233,1.73977
"244,107",11.5942,1.28124
"244,109",11.5855,1.0691
"244,111",11.6717,1.22577
"244,113",10.9874,1.92375
"244,115",11.8286,2.25547
"244,117",11.7967,2.30353
"244,119",11.7984,2.27498
"244,121",11.8101,2.26253
"244,123",11.7777,2.27271
"244,125",-7.69896,1.48742
"244,127",10.8581,1.59969
"244,129",-4.30273,-0.63577
"244,131",-4.53012,-1.5147
"244,133",-4.37125,-1.85585
"247,1",10.2312,1.86643
"247,3",9.9279,1.50262
"247,5",9.70266,1.78769
"247,7",10.2567,-1.41349
"247,9",10.2671,-1.50709
"247,11",10.0182,-1.4818
"247,13",10.4583,1.20366
"247,15",10.2739,1.39998
"247,17",10.0039,1.49048
"247,19",11.1754,2.00854
"247,21",10.1881,-0.501155
"247,23",10.1636,-0.46655
"247,25",10.2458,-1.30564
"247,27",10.1221,-1.72038
"247,29",10.1244,-1.13276
"247,31",9.84585,1.12418
"247,33",9.88957,1.53451
"247,35",10.0575,-0.824289
"247,37",10.2149,-1.30116
"247,39",10.3226,-1.87457
"247,41",10.4063,1.03925
"247,43",9.67652,0.822604
"247,45",9.61168,1.30038
"247,47",9.72207,1.10417
"247,49",10.2888,-1.8833
"247,51",10.3239,-1.7916
"247,53",10.3315,-1.73831
"247,55",10.0259,0.975079
"247,57",10.5317,1.39928
"247,59",10.3269,-1.65849
"247,61",10.1111,-2.04942
"247,63",10.0844,-1.4128
"247,65",10.2639,-1.85034
"247,67",10.2163,-1.34373
"247,69",10.058,-2.06503
"247,71",10.0631,-1.37748
"247,73",10.1364,-1.60898
"247,75",10.2042,-1.13664
"247,77",10.1357,-2.02041
"247,79",10.1393,0.741462
"247,81",10.3501,-1.92741
"247,83",10.2832,-1.81261
"247,85",9.77591,0.864469
"247,87",9.83484,1.02294
"247,89",10.3489,-1.44678
"247,91",10.056,0.764242
"247,93",11.8018,2.16373
"247,95",10.8941,1.80634
"247,97",11.6567,2.2247
"247,99",11.8581,1.9583
"247,101",10.9437,1.1767
"247,103",11.3541,1.41915
"247,105",11.6175,2.13417
"247,107",11.8324,2.13481
"247,109",10.9981,1.49971
"247,111",11.1929,1.55064
"247,113",11.6899,2.30895
"247,115",10.525,-1.77106
"247,117",11.5916,1.84149
"247,119",11.2272,1.90343
"247,121",11.4551,2.12179
"247,123",10.9172,1.95161
"247,125",10.4409,-1.92353
"247,127",11.974,2.42632
"247,129",11.788,2.34641
"247,131",11.5008,1.88751
"247,133",10.9895,1.55301
"250,1",9.61234,2.113
"250,3",9.54552,1.59536
"250,5",9.43028,1.52625
"250,7",9.47684,1.83223
"250,9",10.4128,-1.53808
"250,11",10.2912,-1.58102
"250,13",10.0692,0.749198
"250,15",9.6559,1.54157
"250,17",9.70233,1.05531
"250,19",9.73223,0.851372
"250,21",10.4042,-2.09537
"250,23",10.3903,-1.79099
"250,25",10.1453,-0.262563
"250,27",10.2901,-1.65231
"250,29",10.2904,-1.27456
"250,31",10.0336,1.58561
"250,33",9.7555,1.26228
"250,35",10.1243,0.276732
"250,37",9.8284,0.613483
"250,39",9.99505,0.0850738
"250,41",9.81401,1.06273
"250,43",10.1952,-0.973089
"250,45",10.1447,-1.21133
"250,47",10.4498,-1.93487
"250,49",10.2773,-1.84312
"250,51",10.0611,0.360037
"250,53",10.2859,-1.49498
"250,55",10.3966,-1.54897
"250,57",10.3341,-2.00535
"250,59",10.3346,-1.57309
"250,61",10.1924,-1.79321
"250,63",10.1581,-0.814734
"250,65",10.1678,-1.88636
"250,67",10.2508,-1.97465
"250,69",10.2187,-1.42354
"250,71",10.3329,-1.91157
"250,73",10.1011,-1.53475
"250,75",10.3153,-1.96793
"250,77",10.0485,-1.7912
"250,79",10.2141,-1.31863
"250,81",10.3689,0.764839
"250,83",10.2776,0.336644
"250,85",10.1502,-0.49476
"250,87",10.1558,-0.327252
"250,89",10.1391,-1.28757
"250,91",10.2086,-1.8494
"250,93",9.8525,1.11988
"250,95",10.0882,1.04752
"250,97",10.0163,2.02497
"250,99",10.3158,-1.5357
"250,101",10.249,0.673033
"250,103",10.5735,1.69216
"250,105",10.587,1.6701
"250,107",10.2959,-1.8223
"250,109",10.1242,1.81445
"250,111",10.2111,1.25263
"250,113",10.1839,-1.93929
"250,115",10.2686,-1.96855
"250,117",10.4212,1.89142
"250,119",9.64098,2.10106
"250,121",10.7768,2.07624
"250,123",11.4794,2.21721
"250,125",10.5057,-1.864
"250,127",11.9332,2.26118
"250,129",11.7311,2.17104
"250,131",11.5496,1.99573
"250,133",11.8314,2.32446
"253,1",10.3416,1.81949
"253,3",10.0107,1.03722
"253,5",10.2239,1.19024
"253,7",10.04,0.187731
"253,9",10.5942,1.16733
"253,11",10.2787,1.82658
"253,13",10.3708,1.96544
"253,15",10.1213,0.921864
"253,17",10.1085,-0.390776
"253,19",10.2478,-1.79254
"253,21",10.1934,-1.91591
"253,23",10.3241,-1.84564
"253,25",9.91035,1.23663
"253,27",9.86879,0.476629
"253,29",9.63111,1.55103
"253,31",10.2338,1.43383
"253,33",9.63861,2.1074
"253,35",10.0696,-1.44028
"253,37",10.2992,0.984727
"253,39",9.85388,0.431457
"253,41",10.2414,-1.56827
"253,43",10.1354,-1.34975
"253,45",10.1577,-1.38049
"253,47",10.3818,-1.92308
"253,49",10.3196,-1.79559
"253,51",10.3987,1.94702
"253,53",10.0261,1.10139
"253,55",10.1337,-1.24064
"253,57",10.1244,-1.87193
"253,59",9.91802,0.657411
"253,61",10.3593,-1.56054
"253,63",10.2645,0.0591353
"253,65",10.171,-1.06755
"253,67",10.3894,1.13404
"253,69",10.1384,-1.75854
"253,71",10.2962,-2.02708
"253,73",10.2643,-1.72407
"253,75",10.2141,-1.9697
"253,77",9.93285,1.30074
"253,79",10.2364,-1.98174
"253,81",10.4858,-1.9505
"253,83",10.0888,-1.54948
"253,85",10.4769,1.1427
"253,87",10.1182,-1.11568
"253,89",10.1978,-1.81348
"253,91",10.4911,-1.78054
"253,93",10.5887,1.26997
"253,95",10.0921,0.849471
"253,97",9.49458,1.30288
"253,99",10.22,-1.42292
"253,101",10.4377,1.382
"253,103",10.1472,-0.269198
"253,105",10.3639,1.29354
"253,107",10.0847,1.16188
"253,109",10.1639,1.33738
"253,111",9.9522,0.697699
"253,113",9.85325,0.535132
"253,115",10.0243,0.0671961
"253,117",10.3493,1.30509
"253,119",9.75255,1.01523
"253,121",10.0281,1.11183
"253,123",10.0758,-1.02983
"253,125",10.5445,1.3515
"253,127",10.0572,2.28432
"253,129",10.4963,1.05932
"253,131",11.2177,1.92294
"253,133",10.0541,1.7465
"256,1",9.74062,0.830059
"256,3",9.95344,0.616917
"256,5",10.3476,1.51531
"256,7",10.0587,0.367857
"256,9",10.1248,-1.55723
"256,11",10.1223,-1.54757
"256,13",10.0926,1.27618
"256,15",10.2364,0.803977
"256,17",10.1304,0.790004
"256,19",10.1453,-0.664367
"256,21",9.6583,1.22753
"256,23",10.0174,0.698937
"256,25",9.95511,1.08121
"256,27",10.1827,1.05499
"256,29",9.95299,0.983138
"256,31",9.83176,0.462731
"256,33",10.1552,-1.58121
"256,35",10.206,-1.10129
"256,37",10.3995,0.836514
"256,39",10.1783,-0.655144
"256,41",10.0012,0.823559
"256,43",9.80846,0.906575
"256,45",10.0994,-1.73987
"256,47",9.93058,-1.49831
"256,49",10.2645,0.410259
"256,51",10.2546,1.17185
"256,53",10.4214,-2.04739
"256,55",10.2949,-1.72614
"256,57",10.6422,1.03803
"256,59",9.68669,0.814213
"256,61",10.0062,0.837249
"256,63",10.309,-1.88466
"256,65",10.3188,-1.67077
"256,67",10.3029,-1.40514
"256,69",10.224,-1.41419
"256,71",10.3355,-1.92196
"256,73",10.4065,-1.51393
"256,75",10.4169,-1.88843
"256,77",10.4301,-1.65133
"256,79",10.2532,-1.90835
"256,81",10.2226,-1.53888
"256,83",10.1114,-1.80771
"256,85",10.2263,-1.72719
"256,87",10.1093,0.198754
"256,89",9.47399,1.54541
"256,91",10.552,1.28137
"256,93",10.6463,1.38385
"256,95",9.97771,1.28298
"256,97",10.3642,-1.65532
"256,99",10.329,-1.5174
"256,101",10.0022,0.324852
"256,103",10.2344,1.13505
"256,105",10.3276,0.936914
"256,107",10.0966,0.225148
"256,109",10.3416,-1.78472
"256,111",10.4558,-1.77109
"256,113",9.57571,1.05648
"256,115",9.73487,0.954583
"256,117",10.2925,1.10045
"256,119",10.4699,1.20992
"256,121",10.4768,1.18931
"256,123",10.0232,1.17472
"256,125",10.279,1.4829
"256,127",9.65747,1.59176
"256,129",9.90668,1.73466
"256,131",10.2428,1.49843
"256,133",9.92685,1.67616
"259,1",10.1261,-0.748011
"259,3",10.2745,1.80686
"259,5",10.4732,1.20407
"259,7",10.326,1.06709
"259,9",10.6024,2.02691
"259,11",10.272,0.914739
"259,13",10.32,-1.43241
"259,15",10.1669,-0.297511
"259,17",10.1486,1.08393
"259,19",10.0255,0.655965
"259,21",10.0835,0.810538
"259,23",10.0688,0.693448
"259,25",9.93027,0.887808
"259,27",10.2762,1.17275
"259,29",9.92688,0.659874
"259,31",10.2358,-1.75892
"259,33",10.0705,-1.36794
"259,35",10.1235,-1.19031
"259,37",10.1462,-0.632284
"259,39",10.1649,-0.371103
"259,41",10.2215,1.30057
"259,43",10.4888,1.29006
"259,45",9.86062,1.57697
"259,47",10.2164,-1.17755
"259,49",10.1726,-0.464616
"259,51",9.94914,0.765706
"259,53",10.3792,-1.77291
"259,55",10.1828,-1.36365
"259,57",10.3831,1.00161
"259,59",9.72609,0.789052
"259,61",10.0035,1.17487
"259,63",10.3379,-1.75186
"259,65",10.2467,-1.39663
"259,67",10.295,-1.47224
"259,69",10.1929,-1.38499
"259,71",10.1772,-1.84022
"259,73",10.2475,-1.66316
"259,75",10.1267,-1.63644
"259,77",10.2137,-1.41281
"259,79",10.1993,-1.70026
"259,81",10.1799,-1.67488
"259,83",10.1286,-0.6718
"259,85",10.1289,-0.104421
"259,87",10.4612,0.815886
"259,89",10.0477,0.0856957
"259,91",10.0914,-1.66403
"259,93",10.1376,1.1536
"259,95",10.1627,1.81838
"259,97",10.1031,-1.88046
"259,99",10.1354,-1.51293
"259,101",10.6636,1.63367
"259,103",10.3397,1.01122
"259,105",10.0847,1.17209
"259,107",10.4316,1.06145
"259,109",10.1617,-0.42306
"259,111",9.99797,0.966434
"259,113",10.3008,-1.71127
"259,115",10.1802,-1.48277
"259,117",10.1038,-0.157875
"259,119",10.1976,0.502134
"259,121",9.74014,0.999054
"259,123",10.0947,-0.0431928
"259,125",10.256,0.395305
"259,127",10.569,1.60079
"259,129",9.97732,1.17841
"259,131",10.1468,0.170779
"259,133",10.235,1.1195
