,X,Y,Z
"166,1",-1.93322,5.96256,-7.75797
"166,3",-1.88062,5.70875,-8.20901
"166,5",-1.21454,5.90609,-6.29771
"166,7",-1.19387,5.97937,-6.34063
"166,9",-0.228625,-5.73168,3.04011
"166,11",-1.86751,5.82752,-6.82102
"166,13",-0.307032,-5.88716,3.17106
"166,15",-1.03515,5.96205,-6.20267
"166,17",-0.221831,-5.84341,3.15138
"166,19",-0.177046,-5.65978,3.48603
"166,21",0.394647,-2.23644,5.40761
"166,23",0.307456,-1.92461,5.70342
"166,25",0.0346956,-5.1176,3.9073
"166,27",0.093507,-2.04524,5.59723
"166,29",0.961911,-2.17395,5.59185
"166,31",0.00693198,-2.7992,4.87595
"166,33",0.109369,-1.62423,5.32236
"166,35",0.32601,-1.78647,5.06467
"166,37",0.564357,-1.36904,5.49079
"166,39",0.367532,-1.92443,5.62387
"166,41",1.0559,-2.02026,5.59289
"166,43",0.903767,-1.9863,5.79661
"166,45",0.171752,-1.52561,5.48426
"166,47",0.635303,-1.97174,5.83907
"166,49",0.62244,-1.37554,5.52783
"166,51",-0.0735148,-2.22406,5.37155
"166,53",0.177196,-1.90622,5.93334
"166,55",0.0375927,-1.57727,5.71135
"166,57",0.332707,-1.31725,5.56249
"166,59",1.11957,-2.13732,5.65897
"166,61",-0.222257,-1.49652,5.59701
"166,63",0.128044,-1.71906,5.17588
"166,65",0.564746,-5.52285,3.792
"166,67",1.77513,-4.77535,3.79598
"166,69",1.38739,-5.08806,3.56925
"166,71",0.13194,-4.57808,4.16583
"166,73",0.249579,-1.71929,5.62107
"166,75",0.135021,-1.55811,5.63054
"166,77",0.299925,-1.81724,5.78187
"166,79",0.173885,-1.97825,5.93084
"166,81",0.0653257,-1.82495,5.60049
"166,83",0.285966,-2.03499,5.51375
"166,85",0.774782,-1.798,5.55548
"166,87",-0.159586,-1.84194,5.58759
"166,89",0.103015,-1.75076,5.6571
"166,91",1.15902,-2.33501,5.34182
"166,93",2.92371,-3.47322,4.46162
"166,95",2.87565,-3.6868,4.40309
"166,97",1.15376,-1.42568,5.19687
"166,99",0.791127,-1.41527,5.41823
"166,101",0.00351203,-4.02777,3.72396
"166,103",0.479116,-5.16998,3.43965
"166,105",1.79586,-0.616495,4.42791
"166,107",2.48205,-0.503118,4.59841
"166,109",2.13161,-0.344549,4.6174
"166,111",2.61348,-0.146174,4.39203
"166,113",2.94456,0.136882,4.3916
"166,115",2.28589,-0.388141,4.48824
"166,117",1.98209,-0.386157,4.64719
"166,119",2.2327,-0.416013,4.54695
"166,121",2.13286,-0.605014,4.46096
"166,123",-0.327897,-5.15977,3.75652
"166,125",0.747996,-1.5811,5.50374
"166,127",0.352126,-1.81986,5.39877
"166,129",0.442541,-2.04176,5.781
"166,131",0.559968,-5.62148,3.48329
"166,133",0.231242,-5.45511,3.09406
"169,1",-2.03437,5.85334,-7.27122
"169,3",-2.14355,5.75366,-6.93701
"169,5",-1.89705,5.40582,-8.18235
"169,7",-2.47734,5.38464,-8.1533
"169,9",-1.30088,5.8709,-6.75818
"169,11",-1.83156,5.8958,-7.21793
"169,13",-0.372858,-5.72369,3.21331
"169,15",-0.0111621,-5.54724,3.22985
"169,17",-0.150157,-5.8805,3.34431
"169,19",-0.0176142,-5.52745,3.41272
"169,21",-0.329392,-5.76212,3.19922
"169,23",-0.0655913,-1.84339,5.83754
"169,25",-0.253448,-4.83932,3.88874
"169,27",0.97913,-2.30312,5.52039
"169,29",0.298415,-1.53407,5.26404
"169,31",0.160987,-2.0078,5.63021
"169,33",0.27819,-1.61249,5.44185
"169,35",0.0502635,-1.41071,5.46245
"169,37",0.0512144,-1.52136,5.6856
"169,39",0.679059,-2.06594,5.41899
"169,41",0.15861,-5.47761,3.95817
"169,43",2.1877,-3.8738,4.44058
"169,45",0.177147,-1.51964,5.86434
"169,47",0.439961,-1.46521,5.38538
"169,49",0.120924,-1.82533,5.84075
"169,51",1.15338,-2.47807,5.34498
"169,53",-0.0686064,-2.18943,5.20117
"169,55",0.507156,-1.57976,5.70646
"169,57",-0.0284981,-1.61739,5.7294
"169,59",-0.0918742,-2.1321,5.16529
"169,61",0.166299,-1.69932,5.38811
"169,63",0.134225,-1.56346,5.54234
"169,65",0.126967,-2.03975,5.26225
"169,67",0.605434,-5.45493,3.14835
"169,69",1.46902,-4.9718,3.60303
"169,71",0.482499,-5.66876,3.1681
"169,73",2.99819,-4.07586,4.53454
"169,75",2.92217,-3.904,4.40292
"169,77",2.77409,-4.08227,4.26136
"169,79",2.92531,-3.66437,4.50773
"169,81",0.616635,-1.74854,5.82883
"169,83",0.26533,-1.90224,5.41501
"169,85",0.513145,-1.7935,5.76873
"169,87",2.94205,-3.78236,4.40709
"169,89",0.805963,-2.26629,5.62528
"169,91",2.75626,-3.54601,4.22453
"169,93",-0.173717,-4.96941,3.24586
"169,95",2.00168,-0.39515,4.72173
"169,97",0.784601,-1.72871,5.53832
"169,99",2.54685,0.190184,4.33972
"169,101",-0.132083,-4.6556,3.10419
"169,103",2.95512,0.380375,4.11963
"169,105",3.0771,0.508283,4.05066
"169,107",3.18275,0.250553,4.20304
"169,109",2.57309,-0.229371,4.65555
"169,111",2.37375,-0.337349,4.42862
"169,113",2.65373,-0.241197,4.30599
"169,115",2.07399,-0.306061,4.7492
"169,117",2.24631,-0.347098,4.46002
"169,119",2.33391,-0.424932,4.47366
"169,121",2.34827,-0.247196,4.5777
"169,123",0.11232,-5.13561,3.76488
"169,125",2.36211,-0.691342,4.7501
"169,127",2.74562,-3.48496,4.35787
"169,129",2.004,-4.64832,3.84265
"169,131",0.795431,-5.39512,3.59029
"169,133",1.01348,-5.24494,3.51198
"172,1",-1.68956,5.88535,-8.08103
"172,3",-1.72201,5.92787,-7.90298
"172,5",-2.64599,5.68347,-7.81813
"172,7",-2.23116,5.79626,-8.04569
"172,9",-2.07886,5.26217,-8.02715
"172,11",-1.60192,5.60158,-8.45077
"172,13",-1.38721,5.39959,-8.28937
"172,15",-2.06839,5.96534,-7.23314
"172,17",-0.225398,-5.39703,3.68546
"172,19",-0.56971,-5.60304,3.1461
"172,21",-0.288143,-5.44845,3.21425
"172,23",-1.66897,5.92897,-7.04329
"172,25",-1.27986,5.91247,-6.42175
"172,27",0.478789,-5.59454,3.57583
"172,29",0.46374,-1.60503,5.80564
"172,31",0.834764,-1.74592,5.80433
"172,33",0.33649,-1.5116,5.5668
"172,35",0.265298,-1.53685,5.14986
"172,37",-0.0532444,-1.87253,5.36543
"172,39",0.0899476,-2.36567,4.97228
"172,41",2.89722,-3.85136,4.39987
"172,43",2.87277,-4.06467,4.35708
"172,45",0.143864,-5.15247,3.76272
"172,47",0.0629378,-5.04571,3.45027
"172,49",0.0740763,-1.98185,5.46966
"172,51",-0.084969,-2.30749,5.07576
"172,53",0.00850885,-1.9349,5.8471
"172,55",1.1541,-2.10398,5.49246
"172,57",0.453245,-1.79113,5.77602
"172,59",-0.203155,-1.87168,5.61144
"172,61",0.385033,-1.83426,5.46004
"172,63",-0.0930932,-1.82946,5.68361
"172,65",0.249816,-1.46387,5.43483
"172,67",-0.00774429,-4.85041,4.09516
"172,69",0.398058,-5.2031,3.80116
"172,71",2.87046,-4.12681,4.23804
"172,73",2.92179,-3.95519,4.44411
"172,75",2.91999,-4.09678,4.24662
"172,77",0.200485,-1.96861,5.59865
"172,79",0.650609,-1.94525,5.82412
"172,81",0.847265,-1.6673,5.75377
"172,83",1.21931,-1.73208,5.44944
"172,85",0.617241,-1.66613,5.45398
"172,87",0.863326,-1.5807,5.59674
"172,89",1.20727,-1.9078,5.41905
"172,91",3.22159,-0.0427423,4.22746
"172,93",-0.0442657,-5.10396,3.60412
"172,95",0.0878042,-3.28244,4.35568
"172,97",1.76846,-0.444772,4.65367
"172,99",1.74044,-0.193569,4.64606
"172,101",1.72632,-0.616992,4.48806
"172,103",3.33242,0.0607995,4.29845
"172,105",2.40992,-0.407203,4.56668
"172,107",3.31288,-0.268832,4.20313
"172,109",0.19596,-5.16385,3.16207
"172,111",0.11429,-4.82538,3.172
"172,113",2.71822,-0.411551,4.36924
"172,115",2.75372,-0.358233,4.44493
"172,117",2.09866,-0.299388,4.61392
"172,119",2.33152,-0.327541,4.58241
"172,121",2.48234,-0.344926,4.64126
"172,123",2.07179,-0.452174,4.53167
"172,125",-0.0100655,-4.82063,3.34092
"172,127",1.5216,-1.65541,5.23782
"172,129",1.25959,-1.68832,5.31529
"172,131",0.101546,-5.63607,3.72981
"172,133",0.109726,-5.6491,3.54033
"175,1",-2.3656,6.09031,-8.18731
"175,3",-2.49472,5.08998,-8.32069
"175,5",-1.33485,5.63205,-8.18091
"175,7",-2.57154,5.6609,-7.70064
"175,9",-2.0536,5.94533,-8.06552
"175,11",-1.30848,5.68165,-8.19198
"175,13",-1.80535,5.2675,-8.33426
"175,15",-1.85,5.76714,-7.07298
"175,17",-1.99013,5.96513,-7.34251
"175,19",-1.89111,5.78991,-7.53527
"175,21",-1.78047,5.90014,-7.0624
"175,23",0.0191714,-5.78922,3.55022
"175,25",-2.13094,5.90102,-7.70692
"175,27",0.0486664,-5.4429,3.6993
"175,29",1.14167,-5.33278,3.45003
"175,31",0.362126,-1.32352,5.46578
"175,33",0.354795,-1.53357,5.81602
"175,35",0.611563,-1.43477,5.31635
"175,37",0.907791,-2.27897,5.44216
"175,39",0.329593,-1.58334,5.57611
"175,41",1.13755,-1.97649,5.56242
"175,43",1.0238,-2.26542,5.40987
"175,45",0.411809,-2.00924,5.34452
"175,47",0.552767,-2.50405,5.1404
"175,49",0.918433,-2.29355,5.59309
"175,51",0.178814,-2.2372,5.59842
"175,53",0.0414606,-2.01286,5.38637
"175,55",0.939066,-2.29025,5.6374
"175,57",0.146113,-1.61874,5.13781
"175,59",0.457911,-1.83006,5.21805
"175,61",-0.00806412,-1.75556,5.72114
"175,63",0.267306,-1.4181,5.61373
"175,65",0.179587,-1.3218,5.64577
"175,67",-0.067566,-2.05428,5.29223
"175,69",-0.0223755,-5.4756,3.7296
"175,71",0.477676,-1.70761,5.89789
"175,73",1.20567,-2.30925,5.49537
"175,75",2.54547,-4.15981,4.20435
"175,77",-0.204763,-5.02063,3.831
"175,79",-0.10417,-4.38572,4.04561
"175,81",2.67254,-3.65063,4.33531
"175,83",2.64203,-3.77969,4.4614
"175,85",0.97442,-2.19123,5.62706
"175,87",-0.0248062,-1.80607,5.54478
"175,89",3.08412,-3.37637,4.23255
"175,91",3.43569,-0.201151,4.04707
"175,93",0.367072,-4.78846,3.22163
"175,95",2.54832,-0.352721,4.39331
"175,97",1.66413,-0.414496,4.58809
"175,99",2.4459,-0.490457,4.63822
"175,101",2.59771,-0.0266891,4.38949
"175,103",2.58275,-0.470811,4.59504
"175,105",3.41981,-0.210567,4.22183
"175,107",2.93506,-0.429721,4.24905
"175,109",-0.0414297,-5.23014,3.18891
"175,111",0.119662,-5.56792,3.05426
"175,113",2.16284,-0.685176,4.70311
"175,115",3.13857,-0.200726,4.38381
"175,117",2.97116,-0.0319801,4.31843
"175,119",2.0902,-0.040201,4.57131
"175,121",3.18177,0.0581354,4.34567
"175,123",2.44206,-0.261279,4.53985
"175,125",3.39622,-0.0399037,4.17647
"175,127",0.180621,-5.09647,3.16959
"175,129",1.30222,-1.40196,5.18988
"175,131",0.244815,-1.70135,5.56245
"175,133",-0.253824,-5.58724,3.39475
"178,1",-2.15195,6.10279,-7.60058
"178,3",-2.14045,5.50676,-8.19195
"178,5",-3.45388,4.93321,-7.90696
"178,7",-2.2459,5.22301,-8.37885
"178,9",-2.03806,5.83253,-7.82539
"178,11",-2.37139,5.65983,-8.28683
"178,13",-1.33154,5.68558,-8.31813
"178,15",-2.0269,5.41125,-7.59815
"178,17",-2.13034,6.04879,-7.61255
"178,19",-0.321892,-5.54111,3.18695
"178,21",-0.34765,-5.60807,3.30703
"178,23",-1.98039,5.92412,-7.37631
"178,25",0.024609,-5.66391,3.05969
"178,27",-0.239312,-5.8005,3.36952
"178,29",-0.295781,-5.58425,3.54346
"178,31",-0.205496,-5.56805,3.3775
"178,33",0.423187,-1.53711,6.00428
"178,35",0.878713,-2.01751,5.27794
"178,37",0.249631,-2.06875,5.86923
"178,39",0.468004,-1.51395,5.81311
"178,41",0.675932,-2.0498,6.03085
"178,43",2.4365,-3.53673,4.6487
"178,45",0.743745,-2.16266,5.47521
"178,47",0.599247,-1.88548,5.74446
"178,49",0.923604,-2.23816,5.75891
"178,51",2.21375,-3.27645,4.84133
"178,53",0.980938,-2.22919,5.70779
"178,55",2.96382,-3.88443,4.51475
"178,57",0.419152,-1.9194,5.49639
"178,59",2.83443,-3.80993,4.45819
"178,61",2.82113,-3.93586,4.4066
"178,63",-0.063217,-2.39749,5.20016
"178,65",0.116908,-1.87701,5.65993
"178,67",0.340661,-1.84257,5.39145
"178,69",0.257046,-1.57368,5.88461
"178,71",0.523936,-1.72116,5.87515
"178,73",0.844127,-1.95495,5.76218
"178,75",0.880864,-2.16604,5.71183
"178,77",0.716898,-2.11991,5.39651
"178,79",-0.0463524,-1.66532,5.63073
"178,81",-0.0164531,-2.21377,5.23971
"178,83",0.315023,-1.97338,5.59507
"178,85",2.80793,-3.99505,4.24804
"178,87",0.291447,-1.43581,5.74181
"178,89",1.62959,-0.844469,4.454
"178,91",2.39373,-0.409117,4.6055
"178,93",2.98925,-0.00726561,4.58321
"178,95",2.06337,-0.472195,4.61034
"178,97",2.26284,-0.198902,4.74433
"178,99",2.42188,-0.236999,4.69614
"178,101",2.91315,-0.247496,4.51048
"178,103",3.37567,0.00618569,4.21102
"178,105",2.95969,-0.359129,4.46346
"178,107",0.0450638,-4.92008,3.39274
"178,109",2.01122,-1.12809,4.97126
"178,111",0.810311,-1.58146,5.49209
"178,113",0.179854,-1.7412,5.51988
"178,115",1.82625,-0.681143,4.76582
"178,117",3.15312,-0.117954,4.1477
"178,119",2.43214,-0.379089,4.63185
"178,121",2.82955,-0.034102,4.29706
"178,123",2.0728,-0.299689,4.6203
"178,125",2.60373,-0.24931,4.4819
"178,127",1.97857,-0.611209,4.69688
"178,129",-0.0124711,-4.10827,3.81448
"178,131",0.965171,-1.66021,5.18854
"178,133",0.337223,-5.70729,3.37652
"181,1",-2.14581,5.98526,-8.08472
"181,3",-2.1822,5.80928,-7.62637
"181,5",-2.22553,5.32874,-7.97879
"181,7",-1.28951,5.56156,-8.19598
"181,9",-2.447,5.56181,-8.04573
"181,11",-4.70333,4.39575,-7.7779
"181,13",-4.54151,4.50982,-7.76979
"181,15",-1.91018,5.39553,-8.08612
"181,17",-2.09859,5.84383,-7.82612
"181,19",-0.254166,-5.67516,3.45867
"181,21",-2.0587,5.88095,-7.25483
"181,23",-1.40378,5.94811,-6.6479
"181,25",-2.30741,5.71208,-6.41851
"181,27",-2.19805,5.85524,-7.10195
"181,29",-1.99132,5.80867,-7.13868
"181,31",-2.16485,5.75046,-6.66138
"181,33",-0.219292,-5.46618,3.05793
"181,35",-0.193711,-4.8888,3.91981
"181,37",0.23051,-1.83005,5.43618
"181,39",0.97368,-2.23712,5.34583
"181,41",1.3317,-2.18866,5.38726
"181,43",1.01225,-1.92282,5.36265
"181,45",0.19978,-1.67099,5.77851
"181,47",-0.101246,-1.95729,5.45318
"181,49",0.0955461,-1.76742,5.65441
"181,51",-0.0269251,-4.71356,3.9759
"181,53",0.331922,-1.89676,5.87762
"181,55",0.00984251,-1.6773,5.98815
"181,57",0.478372,-4.99458,3.98818
"181,59",0.539008,-2.03496,5.82024
"181,61",0.994659,-2.18059,5.60898
"181,63",-0.037272,-4.63189,3.93668
"181,65",0.177315,-5.255,3.67639
"181,67",0.928199,-1.76841,5.61709
"181,69",0.469254,-1.51895,5.64377
"181,71",0.192823,-1.61572,5.78712
"181,73",0.307642,-1.91497,5.66439
"181,75",0.680346,-2.05747,5.50303
"181,77",-0.000910153,-1.73621,5.60829
"181,79",0.118547,-1.95172,5.96113
"181,81",-0.0552796,-1.94351,5.35274
"181,83",0.264811,-1.50465,5.58937
"181,85",-0.0163298,-1.41663,5.24342
"181,87",1.15687,-2.32148,5.39558
"181,89",2.86431,-0.415463,4.57027
"181,91",3.30463,-0.139917,4.45528
"181,93",3.29967,-0.0467893,4.36171
"181,95",1.8099,-0.458591,4.63752
"181,97",3.13905,-0.184659,4.42144
"181,99",2.56753,-0.438994,4.4361
"181,101",2.86716,-0.236069,4.54128
"181,103",2.89731,-0.210764,4.66336
"181,105",3.42706,-0.0365521,4.2928
"181,107",1.6935,-0.759193,4.67811
"181,109",0.201208,-1.73534,5.22597
"181,111",0.649721,-1.96398,5.76252
"181,113",0.192965,-1.40525,5.54387
"181,115",1.22932,-1.53813,5.47617
"181,117",1.9162,-0.823358,4.37183
"181,119",2.87361,-0.287215,4.49739
"181,121",2.00182,-0.199832,4.71137
"181,123",2.46095,-0.219485,4.67951
"181,125",1.99058,-0.385629,4.72709
"181,127",2.20174,-0.607445,4.44124
"181,129",-0.102302,-4.40994,3.64119
"181,131",-0.150577,-4.5309,3.91155
"181,133",0.413879,-4.93387,3.98453
"184,1",-1.81571,6.05127,-8.18343
"184,3",-4.43596,4.53255,-7.76113
"184,5",-4.3601,4.50401,-7.90088
"184,7",-2.04006,5.51223,-7.5487
"184,9",-2.10348,5.84087,-7.83694
"184,11",-4.80129,4.38257,-7.8505
"184,13",-2.49101,5.536,-7.70913
"184,15",-2.22155,6.01846,-7.92324
"184,17",-1.76031,5.75718,-7.47307
"184,19",-1.15422,5.99605,-6.26756
"184,21",-1.93238,6.0001,-7.36438
"184,23",-2.01026,5.75124,-7.03742
"184,25",-2.01654,5.72866,-6.96634
"184,27",-2.12694,5.72282,-6.92501
"184,29",-1.91112,5.83106,-7.00728
"184,31",-1.71472,6.00718,-6.97709
"184,33",-1.89253,5.77045,-6.9092
"184,35",-0.037339,-5.74602,3.46729
"184,37",2.08685,-4.68032,3.86195
"184,39",0.653687,-2.02735,5.67183
"184,41",0.326019,-1.64104,5.88443
"184,43",-0.129044,-1.5065,5.78374
"184,45",0.321337,-1.68812,5.8827
"184,47",0.820624,-2.31026,5.46162
"184,49",-0.00445681,-1.65648,5.77713
"184,51",0.212327,-2.09249,5.9096
"184,53",0.129087,-1.28225,5.34134
"184,55",0.0421445,-1.79512,5.57901
"184,57",0.0441957,-5.25482,3.94448
"184,59",-0.2849,-5.47039,3.48727
"184,61",1.36619,-2.55933,5.277
"184,63",-0.157705,-5.17499,3.72641
"184,65",0.535318,-1.69212,5.75686
"184,67",2.89777,-3.91833,4.40523
"184,69",0.711722,-1.99737,5.80753
"184,71",0.0751122,-1.69903,5.31171
"184,73",-0.127533,-1.68281,5.37623
"184,75",0.244553,-1.61409,5.9441
"184,77",-0.0697779,-1.83052,5.09115
"184,79",1.13328,-5.20154,3.53348
"184,81",0.378036,-2.20281,5.58842
"184,83",0.843887,-2.23579,5.45599
"184,85",0.399536,-5.59119,3.45432
"184,87",0.924534,-5.28385,3.37087
"184,89",0.356735,-3.24292,4.70458
"184,91",3.22581,-0.558213,4.41162
"184,93",1.08839,-1.53508,5.23915
"184,95",2.29939,-0.500555,4.57576
"184,97",2.51332,-0.378216,4.62206
"184,99",2.41873,-0.532323,4.54427
"184,101",1.91697,-0.753526,4.38638
"184,103",-0.212596,-4.8605,3.32775
"184,105",-0.124978,-1.70266,5.68732
"184,107",0.88106,-1.8962,5.7197
"184,109",0.0386779,-2.27052,5.11411
"184,111",1.94156,-4.67978,3.84688
"184,113",2.77376,-3.76885,4.52095
"184,115",1.39072,-1.65209,5.2328
"184,117",2.50808,-0.587058,4.70654
"184,119",3.3187,-0.100993,4.07514
"184,121",2.40112,-0.480419,4.63498
"184,123",2.18954,-0.467042,4.56519
"184,125",2.20543,-0.350392,4.70545
"184,127",3.17023,-0.106519,4.19725
"184,129",1.95678,-0.670338,4.51576
"184,131",3.53798,-0.355504,4.19916
"184,133",0.261735,-1.95551,5.28735
"187,1",-1.70095,5.83609,-7.99223
"187,3",-1.72065,5.73765,-8.2441
"187,5",-1.38751,5.93348,-7.87247
"187,7",-1.96887,5.70763,-7.76292
"187,9",-1.9766,5.86621,-8.28998
"187,11",-3.7673,4.81177,-7.95691
"187,13",-2.08743,5.60469,-8.02876
"187,15",-2.54178,5.52378,-7.97063
"187,17",-1.92229,5.66984,-8.20385
"187,19",-1.89188,5.34617,-8.19996
"187,21",-1.12515,5.88708,-6.23566
"187,23",-1.15753,5.99273,-6.24573
"187,25",-1.11066,6.0093,-6.26005
"187,27",-1.44757,5.86327,-6.58623
"187,29",-1.58002,5.8957,-6.74965
"187,31",-1.78865,5.77005,-6.86919
"187,33",-2.16868,5.76799,-7.23826
"187,35",-5.01817,4.24156,-7.62073
"187,37",0.230383,-5.7515,3.30739
"187,39",1.03382,-1.97399,5.41803
"187,41",0.199501,-4.94223,3.67215
"187,43",1.08597,-2.34937,5.48457
"187,45",-0.185663,-1.69843,5.48485
"187,47",0.382773,-1.59171,5.49455
"187,49",-0.0856471,-4.00869,4.2783
"187,51",1.24415,-2.54524,5.30045
"187,53",0.419062,-1.48101,5.96639
"187,55",0.0173506,-3.13042,4.73585
"187,57",1.03221,-2.24208,5.67422
"187,59",1.00481,-2.25432,5.52639
"187,61",0.145061,-1.6683,5.61121
"187,63",0.194106,-5.45543,3.95092
"187,65",-0.299923,-5.14318,3.8363
"187,67",0.0394276,-2.16235,5.16145
"187,69",0.123818,-2.58696,5.08419
"187,71",0.242649,-1.49923,5.08195
"187,73",2.40713,-3.85349,4.58537
"187,75",0.117066,-1.80091,5.67736
"187,77",0.317487,-1.86769,5.52
"187,79",0.0454636,-2.10522,5.81486
"187,81",0.114875,-4.99999,3.82397
"187,83",0.223223,-5.34418,2.98491
"187,85",-0.255565,-5.89518,3.02318
"187,87",0.140185,-5.50663,3.14606
"187,89",2.01473,-4.57854,3.95398
"187,91",0.00289553,-1.41028,5.64485
"187,93",0.435518,-1.48767,5.15146
"187,95",1.23736,-1.62913,5.27852
"187,97",0.821151,-1.59195,5.35973
"187,99",1.37512,-1.57691,5.25774
"187,101",1.34477,-2.55846,5.28561
"187,103",1.11189,-2.03264,5.53253
"187,105",-0.136799,-1.53664,5.62815
"187,107",0.690239,-2.10288,5.78992
"187,109",0.225313,-4.7437,3.46224
"187,111",0.628652,-2.29371,5.32422
"187,113",2.42223,-3.92432,4.38715
"187,115",0.387354,-4.71706,4.0692
"187,117",1.35169,-1.8487,5.38287
"187,119",2.40091,-0.572838,4.64982
"187,121",2.92294,-0.487668,4.43123
"187,123",2.96104,-0.335713,4.38862
"187,125",2.33271,-0.293135,4.57657
"187,127",3.46972,0.0555204,4.05271
"187,129",3.0888,-0.242086,4.28628
"187,131",0.0455544,-5.14999,3.5593
"187,133",0.38169,-2.05659,5.61088
"190,1",-1.59786,5.75864,-8.00599
"190,3",-2.47343,5.85161,-8.07484
"190,5",-2.58448,5.78337,-8.16065
"190,7",-2.26836,5.65208,-7.62018
"190,9",-2.3027,5.89176,-7.54831
"190,11",-1.79667,5.96055,-8.07944
"190,13",-2.49371,5.5467,-8.10512
"190,15",-2.69132,5.23954,-8.00688
"190,17",-2.60677,5.75066,-7.69519
"190,19",-1.50122,5.75632,-8.23851
"190,21",-1.73822,5.60288,-8.2637
"190,23",-5.03684,4.24503,-7.76222
"190,25",-2.20363,5.86336,-8.42149
"190,27",-1.26324,5.92261,-6.36965
"190,29",-1.30472,5.97938,-6.29261
"190,31",-1.94693,5.80297,-6.51374
"190,33",-1.698,5.98213,-7.02666
"190,35",-1.76896,5.82005,-6.85388
"190,37",-1.88607,5.97775,-7.31055
"190,39",-1.96122,5.70597,-7.32126
"190,41",-0.0222397,-1.90071,5.54303
"190,43",0.678978,-2.03904,5.83096
"190,45",1.08536,-2.23582,5.52491
"190,47",0.303883,-1.89828,5.73419
"190,49",0.0215019,-2.00247,5.8014
"190,51",0.035274,-2.18985,5.18292
"190,53",0.901077,-5.31504,3.57276
"190,55",0.0629708,-2.93221,4.90299
"190,57",2.84288,-3.86689,4.4424
"190,59",2.46622,-3.6547,4.52001
"190,61",0.249678,-1.90669,5.34309
"190,63",0.95396,-5.31162,3.48192
"190,65",0.539785,-1.53029,5.45776
"190,67",-0.206133,-4.34274,4.06266
"190,69",0.124923,-2.3006,4.79639
"190,71",-0.053975,-2.00939,5.74374
"190,73",0.105229,-2.14716,5.24671
"190,75",0.898542,-1.72308,5.35421
"190,77",0.885917,-2.35432,5.44181
"190,79",2.27394,-3.80405,4.43469
"190,81",-0.118317,-4.87572,3.69426
"190,83",0.172326,-5.42749,3.39418
"190,85",-0.320905,-5.78529,3.21475
"190,87",-0.257284,-5.46375,3.18308
"190,89",-0.00222806,-4.8289,4.05136
"190,91",0.114938,-5.17719,3.324
"190,93",0.0221726,-4.97286,3.79016
"190,95",-0.0464676,-1.81659,5.84741
"190,97",0.0568697,-1.78619,5.17493
"190,99",0.205041,-2.41314,5.14811
"190,101",2.93786,-3.87641,4.31271
"190,103",1.51593,-2.02993,5.33097
"190,105",-0.0158925,-1.6212,5.62457
"190,107",-0.115665,-4.09159,4.24087
"190,109",0.0944368,-4.3546,4.32798
"190,111",2.8731,-3.97602,4.23886
"190,113",0.392349,-5.57706,3.76086
"190,115",1.52965,-4.98791,3.62967
"190,117",1.3107,-5.07737,3.6118
"190,119",0.582087,-1.40687,5.67676
"190,121",2.04279,-0.867169,4.86503
"190,123",2.30284,-0.715,4.66721
"190,125",2.22349,-0.360795,4.73736
"190,127",0.0083813,-5.52171,3.15552
"190,129",0.431418,-5.58785,3.64076
"190,131",0.132738,-2.05161,5.55002
"190,133",0.218063,-5.43573,3.85115
"193,1",-1.9225,5.73201,-8.06467
"193,3",-2.15024,5.85931,-8.14554
"193,5",-2.03801,5.88921,-7.90003
"193,7",-2.12169,5.90132,-7.43053
"193,9",-2.08239,5.84982,-8.03624
"193,11",-2.48829,5.69193,-7.63831
"193,13",-2.42753,5.50041,-7.6512
"193,15",-2.59839,5.35899,-7.76579
"193,17",-2.64251,5.09173,-8.37099
"193,19",-2.3924,5.7005,-8.26131
"193,21",-1.96067,5.6247,-7.78502
"193,23",-5.08525,4.23006,-7.91244
"193,25",-5.0944,4.15519,-7.95214
"193,27",-2.57187,5.8729,-8.0445
"193,29",-1.44143,5.80931,-6.25959
"193,31",-2.12508,5.73427,-6.4559
"193,33",-1.35919,5.93959,-6.44368
"193,35",-2.28788,5.72224,-6.50044
"193,37",-2.22512,5.72918,-6.65483
"193,39",-2.38716,5.6582,-6.38059
"193,41",-2.07167,5.92123,-7.20619
"193,43",-1.95735,5.89864,-7.30441
"193,45",2.82414,-3.9859,4.26792
"193,47",0.950336,-1.84417,5.61346
"193,49",0.323258,-1.51816,5.59566
"193,51",0.761129,-1.66227,5.79786
"193,53",0.247738,-1.97251,5.66086
"193,55",-0.127203,-1.55061,5.35963
"193,57",2.7558,-3.75569,4.36689
