ID,a,b,c,d
6086,100,1,800,1000
6087,100,1,800,1000
6088,100,1,800,1000
6089,100,1,800,1000
6090,100,1,800,1000
6091,100,1,800,1000
6092,100,1,800,1000
6093,100,1,800,1000
6094,100,1,800,1000
6095,100,1,800,1000
6096,100,1,800,1000
6097,100,1,800,1000
6098,100,1,800,1000
6099,100,1,800,1000
6100,100,1,800,1000
6101,100,1,800,1000
6102,100,1,800,1000
6103,100,1,800,1000
6104,100,1,800,1000
6105,100,1,800,1000
6106,100,1,800,1000
6107,100,1,800,1000
6108,100,1,800,1000
6109,100,1,800,1000
6110,100,1,800,1000
6111,100,1,800,1000
6112,100,1,800,1000
6113,100,1,800,1000
6114,100,1,800,1000
6115,100,1,800,1000
6116,100,1,800,1000
6117,100,1,800,1000
6118,100,1,800,1000
6119,100,1,800,1000
6120,100,1,800,1000
6121,100,1,800,1000
6122,100,1,800,1000
6123,100,1,800,1000
6124,100,1,800,1000
6125,100,1,800,1000
6126,100,1,800,1000
6127,100,1,800,1000
6128,100,1,800,1000
6129,100,1,800,1000
6130,100,1,800,1000
6131,100,1,800,1000
6132,100,1,800,1000
6133,100,1,800,1000
6134,100,1,800,1000
6135,100,1,800,1000
6136,100,1,800,1000
6137,100,1,800,1000
6138,100,1,800,1000
6139,100,1,800,1000
6140,100,1,800,1000
6141,100,1,800,1000
6142,100,1,800,1000
6143,100,1,800,1000
6144,100,1,800,1000
6145,100,1,800,1000
6146,100,1,800,1000
6147,100,1,800,1000
6148,100,1,800,1000
6149,100,1,800,1000
6150,100,1,800,1000
6151,100,1,800,1000
6152,100,1,800,1000
6153,100,1,800,1000
6154,100,1,800,1000
6155,100,1,800,1000
6156,100,1,800,1000
6157,100,1,800,1000
6158,100,1,800,1000
6159,100,1,800,1000
6160,100,1,800,1000
6161,100,1,800,1000
6162,100,1,800,1000
6163,100,1,800,1000
6164,100,1,800,1000
6165,100,1,800,1000
6166,100,1,800,1000
6167,100,1,800,1000
6168,100,1,800,1000
6169,100,1,800,1000
6170,100,1,800,1000
6171,100,1,800,1000
6172,100,1,800,1000
6173,100,1,800,1000
6174,100,1,800,1000
6175,100,1,800,1000
6176,100,1,800,1000
6177,100,1,800,1000
6178,100,1,800,1000
6179,100,1,800,1000
6180,100,1,800,1000
6181,100,1,800,1000
6182,100,1,800,1000
6183,100,1,800,1000
6184,100,1,800,1000
6185,100,1,800,1000
6186,100,1,800,1000
6187,100,1,800,1000
6188,100,1,800,1000
6189,100,1,800,1000
6190,100,1,800,1000
6191,100,1,800,1000
6192,100,1,800,1000
6193,100,1,800,1000
6194,100,1,800,1000
6195,100,1,800,1000
6196,100,1,800,1000
6197,100,1,800,1000
6198,100,1,800,1000
6199,100,1,800,1000
6200,100,1,800,1000
6201,100,1,800,1000
6202,100,1,800,1000
6203,100,1,800,1000
6204,100,1,800,1000
6205,100,1,800,1000
6206,100,1,800,1000
6207,100,1,800,1000
6208,100,1,800,1000
6209,100,1,800,1000
6210,100,1,800,1000
6211,100,1,800,1000
6212,100,1,800,1000
6213,100,1,800,1000
6214,100,1,800,1000
6215,100,1,800,1000
6216,100,1,800,1000
6217,100,1,800,1000
6218,100,1,800,1000
6219,100,1,800,1000
6220,100,1,800,1000
6221,100,1,800,1000
6222,100,1,800,1000
6223,100,1,800,1000
6224,100,1,800,1000
6225,100,1,800,1000
6226,100,1,800,1000
6227,100,1,800,1000
6228,100,1,800,1000
6229,100,1,800,1000
6230,100,1,800,1000
6231,100,1,800,1000
6232,100,1,800,1000
6233,100,1,800,1000
6234,100,1,800,1000
6235,100,1,800,1000
6236,100,1,800,1000
6237,100,1,800,1000
6238,100,1,800,1000
6239,100,1,800,1000
6240,100,1,800,1000
6241,100,1,800,1000
6242,100,1,800,1000
6243,100,1,800,1000
6244,100,1,800,1000
6245,100,1,800,1000
6246,100,1,800,1000
6247,100,1,800,1000
6248,100,1,800,1000
6249,100,1,800,1000
6250,100,1,800,1000
6251,100,1,800,1000
6252,100,1,800,1000
6253,100,1,800,1000
6254,100,1,800,1000
6255,100,1,800,1000
6256,100,1,800,1000
6257,100,1,800,1000
6258,100,1,800,1000
6259,100,1,800,1000
6260,100,1,800,1000
6261,100,1,800,1000
6262,100,1,800,1000
6263,100,1,800,1000
6264,100,1,800,1000
6265,100,1,800,1000
6266,100,1,800,1000
6267,100,1,800,1000
6268,100,1,800,1000
6269,100,1,800,1000
6270,100,1,800,1000
6271,100,1,800,1000
6272,100,1,800,1000
6273,100,1,800,1000
6274,100,1,800,1000
6275,100,1,800,1000
6276,100,1,800,1000
6277,100,1,800,1000
6278,100,1,800,1000
6279,100,1,800,1000
6280,100,1,800,1000
6281,100,1,800,1000
6282,100,1,800,1000
6283,100,1,800,1000
6284,100,1,800,1000
6285,100,1,800,1000
6286,100,1,800,1000
6287,100,1,800,1000
6288,100,1,800,1000
6289,100,1,800,1000
6290,100,1,800,1000
6291,100,1,800,1000
6292,100,1,800,1000
6293,100,1,800,1000
6294,100,1,800,1000
6295,100,1,800,1000
6296,100,1,800,1000
6297,100,1,800,1000
6298,100,1,800,1000
6299,100,1,800,1000
6300,100,1,800,1000
6301,100,1,800,1000
6302,100,1,800,1000
6303,100,1,800,1000
6304,100,1,800,1000
6305,100,1,800,1000
6306,100,1,800,1000
6307,100,1,800,1000
6308,100,1,800,1000
6309,100,1,800,1000
6310,100,1,800,1000
6311,100,1,800,1000
6312,100,1,800,1000
6313,100,1,800,1000
6314,100,1,800,1000
6315,100,1,800,1000
6316,100,1,800,1000
6317,100,1,800,1000
6318,100,1,800,1000
6319,100,1,800,1000
6320,100,1,800,1000
6321,100,1,800,1000
6322,100,1,800,1000
6323,100,1,800,1000
6324,100,1,800,1000
6325,100,1,800,1000
6326,100,1,800,1000
6327,100,1,800,1000
6328,100,1,800,1000
6329,100,1,800,1000
6330,100,1,800,1000
6331,100,1,800,1000
6332,100,1,800,1000
6333,100,1,800,1000
6334,100,1,800,1000
6335,100,1,800,1000
6336,100,1,800,1000
6337,100,1,800,1000
6338,100,1,800,1000
6339,100,1,800,1000
6340,100,1,800,1000
6341,100,1,800,1000
6342,100,1,800,1000
6343,100,1,800,1000
6344,100,1,800,1000
6345,100,1,800,1000
6346,100,1,800,1000
6347,100,1,800,1000
6348,100,1,800,1000
6349,100,1,800,1000
6350,100,1,800,1000
6351,100,1,800,1000
6352,100,1,800,1000
6353,100,1,800,1000
6354,100,1,800,1000
6355,100,1,800,1000
6356,100,1,800,1000
6357,100,1,800,1000
6358,100,1,800,1000
6359,100,1,800,1000
6360,100,1,800,1000
6361,100,1,800,1000
6362,100,1,800,1000
6363,100,1,800,1000
6364,100,1,800,1000
6365,100,1,800,1000
6366,100,1,800,1000
6367,100,1,800,1000
6368,100,1,800,1000
6369,100,1,800,1000
6370,100,1,800,1000
6371,100,1,800,1000
6372,100,1,800,1000
6373,100,1,800,1000
6374,100,1,800,1000
6375,100,1,800,1000
6376,100,1,800,1000
6377,100,1,800,1000
6378,100,1,800,1000
6379,100,1,800,1000
6380,100,1,800,1000
6381,100,1,800,1000
6382,100,1,800,1000
6383,100,1,800,1000
6384,100,1,800,1000
6385,100,1,800,1000
6386,100,1,800,1000
6387,100,1,800,1000
6388,100,1,800,1000
6389,100,1,800,1000
6390,100,1,800,1000
6391,100,1,800,1000
6392,100,1,800,1000
6393,100,1,800,1000
6394,100,1,800,1000
6395,100,1,800,1000
6396,100,1,800,1000
6397,100,1,800,1000
6398,100,1,800,1000
6399,100,1,800,1000
6400,100,1,800,1000
6401,100,1,800,1000
6402,100,1,800,1000
6403,100,1,800,1000
6404,100,1,800,1000
6405,100,1,800,1000
6406,100,1,800,1000
6407,100,1,800,1000
6408,100,1,800,1000
6409,100,1,800,1000
6410,100,1,800,1000
6411,100,1,800,1000
6412,100,1,800,1000
6413,100,1,800,1000
6414,100,1,800,1000
6415,100,1,800,1000
6416,100,1,800,1000
6417,100,1,800,1000
6418,100,1,800,1000
6419,100,1,800,1000
6420,100,1,800,1000
6421,100,1,800,1000
6422,100,1,800,1000
6423,100,1,800,1000
6424,100,1,800,1000
6425,100,1,800,1000
6426,100,1,800,1000
6427,100,1,800,1000
6428,100,1,800,1000
6429,100,1,800,1000
6430,100,1,800,1000
6431,100,1,800,1000
6432,100,1,800,1000
6433,100,1,800,1000
6434,100,1,800,1000
6435,100,1,800,1000
6436,100,1,800,1000
6437,100,1,800,1000
6438,100,1,800,1000
6439,100,1,800,1000
6440,100,1,800,1000
6441,100,1,800,1000
6442,100,1,800,1000
6443,100,1,800,1000
6444,100,1,800,1000
6445,100,1,800,1000
6446,100,1,800,1000
6447,100,1,800,1000
6448,100,1,800,1000
6449,100,1,800,1000
6450,100,1,800,1000
6451,100,1,800,1000
6452,100,1,800,1000
6453,100,1,800,1000
6454,100,1,800,1000
6455,100,1,800,1000
6456,100,1,800,1000
6457,100,1,800,1000
6458,100,1,800,1000
6459,100,1,800,1000
6460,100,1,800,1000
6461,100,1,800,1000
6462,100,1,800,1000
6463,100,1,800,1000
6464,100,1,800,1000
6465,100,1,800,1000
6466,100,1,800,1000
6467,100,1,800,1000
6468,100,1,800,1000
6469,100,1,800,1000
6470,100,1,800,1000
6471,100,1,800,1000
6472,100,1,800,1000
6473,100,1,800,1000
6474,100,1,800,1000
6475,100,1,800,1000
6476,100,1,800,1000
6477,100,1,800,1000
6478,100,1,800,1000
6479,100,1,800,1000
6480,100,1,800,1000
6481,100,1,800,1000
6482,100,1,800,1000
6483,100,1,800,1000
6484,100,1,800,1000
6485,100,1,800,1000
6486,100,1,800,1000
6487,100,1,800,1000
6488,100,1,800,1000
6489,100,1,800,1000
6490,100,1,800,1000
6491,100,1,800,1000
6492,100,1,800,1000
6493,100,1,800,1000
6494,100,1,800,1000
6495,100,1,800,1000
6496,100,1,800,1000
6497,100,1,800,1000
6498,100,1,800,1000
6499,100,1,800,1000
6500,100,1,800,1000
6501,100,1,800,1000
6502,100,1,800,1000
6503,100,1,800,1000
6504,100,1,800,1000
6505,100,1,800,1000
6506,100,1,800,1000
6507,100,1,800,1000
6508,100,1,800,1000
6509,100,1,800,1000
6510,100,1,800,1000
6511,100,1,800,1000
6512,100,1,800,1000
6513,100,1,800,1000
6514,100,1,800,1000
6515,100,1,800,1000
6516,100,1,800,1000
6517,100,1,800,1000
6518,100,1,800,1000
6519,100,1,800,1000
6520,100,1,800,1000
6521,100,1,800,1000
6522,100,1,800,1000
6523,100,1,800,1000
6524,100,1,800,1000
6525,100,1,800,1000
6526,100,1,800,1000
6527,100,1,800,1000
6528,100,1,800,1000
6529,100,1,800,1000
6530,100,1,800,1000
6531,100,1,800,1000
6532,100,1,800,1000
6533,100,1,800,1000
6534,100,1,800,1000
6535,100,1,800,1000
6536,100,1,800,1000
6537,100,1,800,1000
6538,100,1,800,1000
6539,100,1,800,1000
6540,100,1,800,1000
6541,100,1,800,1000
6542,100,1,800,1000
6543,100,1,800,1000
6544,100,1,800,1000
6545,100,1,800,1000
6546,100,1,800,1000
6547,100,1,800,1000
6548,100,1,800,1000
6549,100,1,800,1000
6550,100,1,800,1000
6551,100,1,800,1000
6552,100,1,800,1000
6553,100,1,800,1000
6554,100,1,800,1000
6555,100,1,800,1000
6556,100,1,800,1000
6557,100,1,800,1000
6558,100,1,800,1000
6559,100,1,800,1000
6560,100,1,800,1000
6561,100,1,800,1000
6562,100,1,800,1000
6563,100,1,800,1000
6564,100,1,800,1000
6565,100,1,800,1000
6566,100,1,800,1000
6567,100,1,800,1000
6568,100,1,800,1000
6569,100,1,800,1000
6570,100,1,800,1000
6571,100,1,800,1000
6572,100,1,800,1000
6573,100,1,800,1000
6574,100,1,800,1000
6575,100,1,800,1000
6576,100,1,800,1000
6577,100,1,800,1000
6578,100,1,800,1000
6579,100,1,800,1000
6580,100,1,800,1000
6581,100,1,800,1000
6582,100,1,800,1000
6583,100,1,800,1000
6584,100,1,800,1000
6585,100,1,800,1000
6586,100,1,800,1000
6587,100,1,800,1000
6588,100,1,800,1000
6589,100,1,800,1000
6590,100,1,800,1000
6591,100,1,800,1000
6592,100,1,800,1000
6593,100,1,800,1000
6594,100,1,800,1000
6595,100,1,800,1000
6596,100,1,800,1000
6597,100,1,800,1000
6598,100,1,800,1000
6599,100,1,800,1000
6600,100,1,800,1000
6601,100,1,800,1000
6602,100,1,800,1000
6603,100,1,800,1000
6604,100,1,800,1000
6605,100,1,800,1000
6606,100,1,800,1000
6607,100,1,800,1000
6608,100,1,800,1000
6609,100,1,800,1000
6610,100,1,800,1000
6611,100,1,800,1000
6612,100,1,800,1000
6613,100,1,800,1000
6614,100,1,800,1000
6615,100,1,800,1000
6616,100,1,800,1000
6617,100,1,800,1000
6618,100,1,800,1000
6619,100,1,800,1000
6620,100,1,800,1000
6621,100,1,800,1000
6622,100,1,800,1000
6623,100,1,800,1000
6624,100,1,800,1000
6625,100,1,800,1000
6626,100,1,800,1000
6627,100,1,800,1000
6628,100,1,800,1000
6629,100,1,800,1000
6630,100,1,800,1000
6631,100,1,800,1000
6632,100,1,800,1000
6633,100,1,800,1000
6634,100,1,800,1000
6635,100,1,800,1000
6636,100,1,800,1000
6637,100,1,800,1000
6638,100,1,800,1000
6639,100,1,800,1000
6640,100,1,800,1000
6641,100,1,800,1000
6642,100,1,800,1000
6643,100,1,800,1000
6644,100,1,800,1000
6645,100,1,800,1000
6646,100,1,800,1000
6647,100,1,800,1000
6648,100,1,800,1000
6649,100,1,800,1000
6650,100,1,800,1000
6651,100,1,800,1000
6652,100,1,800,1000
6653,100,1,800,1000
6654,100,1,800,1000
6655,100,1,800,1000
6656,100,1,800,1000
6657,100,1,800,1000
6658,100,1,800,1000
6659,100,1,800,1000
6660,100,1,800,1000
6661,100,1,800,1000
6662,100,1,800,1000
6663,100,1,800,1000
6664,100,1,800,1000
6665,100,1,800,1000
6666,100,1,800,1000
6667,100,1,800,1000
6668,100,1,800,1000
6669,100,1,800,1000
6670,100,1,800,1000
6671,100,1,800,1000
6672,100,1,800,1000
6673,100,1,800,1000
6674,100,1,800,1000
6675,100,1,800,1000
6676,100,1,800,1000
6677,100,1,800,1000
6678,100,1,800,1000
6679,100,1,800,1000
6680,100,1,800,1000
6681,100,1,800,1000
6682,100,1,800,1000
6683,100,1,800,1000
6684,100,1,800,1000
6685,100,1,800,1000
6686,100,1,800,1000
6687,100,1,800,1000
6688,100,1,800,1000
6689,100,1,800,1000
6690,100,1,800,1000
6691,100,1,800,1000
6692,100,1,800,1000
6693,100,1,800,1000
6694,100,1,800,1000
6695,100,1,800,1000
6696,100,1,800,1000
6697,100,1,800,1000
6698,100,1,800,1000
6699,100,1,800,1000
6700,100,1,800,1000
6701,100,1,800,1000
6702,100,1,800,1000
6703,100,1,800,1000
6704,100,1,800,1000
6705,100,1,800,1000
6706,100,1,800,1000
6707,100,1,800,1000
6708,100,1,800,1000
6709,100,1,800,1000
6710,100,1,800,1000
6711,100,1,800,1000
6712,100,1,800,1000
6713,100,1,800,1000
6714,100,1,800,1000
6715,100,1,800,1000
6716,100,1,800,1000
6717,100,1,800,1000
6718,100,1,800,1000
6719,100,1,800,1000
6720,100,1,800,1000
6721,100,1,800,1000
6722,100,1,800,1000
6723,100,1,800,1000
6724,100,1,800,1000
6725,100,1,800,1000
6726,100,1,800,1000
6727,100,1,800,1000
6728,100,1,800,1000
6729,100,1,800,1000
6730,100,1,800,1000
6731,100,1,800,1000
6732,100,1,800,1000
6733,100,1,800,1000
6734,100,1,800,1000
6735,100,1,800,1000
6736,100,1,800,1000
6737,100,1,800,1000
6738,100,1,800,1000
6739,100,1,800,1000
6740,100,1,800,1000
6741,100,1,800,1000
6742,100,1,800,1000
6743,100,1,800,1000
6744,100,1,800,1000
6745,100,1,800,1000
6746,100,1,800,1000
6747,100,1,800,1000
6748,100,1,800,1000
6749,100,1,800,1000
6750,100,1,800,1000
6751,100,1,800,1000
6752,100,1,800,1000
6753,100,1,800,1000
6754,100,1,800,1000
6755,100,1,800,1000
6756,100,1,800,1000
6757,100,1,800,1000
6758,100,1,800,1000
6759,100,1,800,1000
6760,100,1,800,1000
6761,100,1,800,1000
6762,100,1,800,1000
6763,100,1,800,1000
6764,100,1,800,1000
6765,100,1,800,1000
6766,100,1,800,1000
6767,100,1,800,1000
6768,100,1,800,1000
6769,100,1,800,1000
6770,100,1,800,1000
6771,100,1,800,1000
6772,100,1,800,1000
6773,100,1,800,1000
6774,100,1,800,1000
6775,100,1,800,1000
6776,100,1,800,1000
6777,100,1,800,1000
6778,100,1,800,1000
6779,100,1,800,1000
6780,100,1,800,1000
6781,100,1,800,1000
6782,100,1,800,1000
6783,100,1,800,1000
6784,100,1,800,1000
6785,100,1,800,1000
6786,100,1,800,1000
6787,100,1,800,1000
6788,100,1,800,1000
6789,100,1,800,1000
6790,100,1,800,1000
6791,100,1,800,1000
6792,100,1,800,1000
6793,100,1,800,1000
6794,100,1,800,1000
6795,100,1,800,1000
6796,100,1,800,1000
6797,100,1,800,1000
6798,100,1,800,1000
6799,100,1,800,1000
6800,100,1,800,1000
6801,100,1,800,1000
6802,100,1,800,1000
6803,100,1,800,1000
6804,100,1,800,1000
6805,100,1,800,1000
6806,100,1,800,1000
6807,100,1,800,1000
6808,100,1,800,1000
6809,100,1,800,1000
6810,100,1,800,1000
6811,100,1,800,1000
6812,100,1,800,1000
6813,100,1,800,1000
6814,100,1,800,1000
6815,100,1,800,1000
6816,100,1,800,1000
6817,100,1,800,1000
6818,100,1,800,1000
6819,100,1,800,1000
6820,100,1,800,1000
6821,100,1,800,1000
6822,100,1,800,1000
6823,100,1,800,1000
6824,100,1,800,1000
6825,100,1,800,1000
6826,100,1,800,1000
6827,100,1,800,1000
6828,100,1,800,1000
6829,100,1,800,1000
6830,100,1,800,1000
6831,100,1,800,1000
6832,100,1,800,1000
6833,100,1,800,1000
6834,100,1,800,1000
6835,100,1,800,1000
6836,100,1,800,1000
6837,100,1,800,1000
6838,100,1,800,1000
6839,100,1,800,1000
6840,100,1,800,1000
6841,100,1,800,1000
6842,100,1,800,1000
6843,100,1,800,1000
6844,100,1,800,1000
6845,100,1,800,1000
6846,100,1,800,1000
6847,100,1,800,1000
6848,100,1,800,1000
6849,100,1,800,1000
6850,100,1,800,1000
6851,100,1,800,1000
6852,100,1,800,1000
6853,100,1,800,1000
6854,100,1,800,1000
6855,100,1,800,1000
6856,100,1,800,1000
6857,100,1,800,1000
6858,100,1,800,1000
6859,100,1,800,1000
6860,100,1,800,1000
6861,100,1,800,1000
6862,100,1,800,1000
6863,100,1,800,1000
6864,100,1,800,1000
6865,100,1,800,1000
6866,100,1,800,1000
6867,100,1,800,1000
6868,100,1,800,1000
6869,100,1,800,1000
6870,100,1,800,1000
6871,100,1,800,1000
6872,100,1,800,1000
6873,100,1,800,1000
6874,100,1,800,1000
6875,100,1,800,1000
6876,100,1,800,1000
6877,100,1,800,1000
6878,100,1,800,1000
6879,100,1,800,1000
6880,100,1,800,1000
6881,100,1,800,1000
6882,100,1,800,1000
6883,100,1,800,1000
6884,100,1,800,1000
6885,100,1,800,1000
6886,100,1,800,1000
6887,100,1,800,1000
6888,100,1,800,1000
6889,100,1,800,1000
6890,100,1,800,1000
6891,100,1,800,1000
6892,100,1,800,1000
6893,100,1,800,1000
6894,100,1,800,1000
6895,100,1,800,1000
6896,100,1,800,1000
6897,100,1,800,1000
6898,100,1,800,1000
6899,100,1,800,1000
6900,100,1,800,1000
6901,100,1,800,1000
6902,100,1,800,1000
6903,100,1,800,1000
6904,100,1,800,1000
6905,100,1,800,1000
6906,100,1,800,1000
6907,100,1,800,1000
6908,100,1,800,1000
6909,100,1,800,1000
6910,100,1,800,1000
6911,100,1,800,1000
6912,100,1,800,1000
6913,100,1,800,1000
6914,100,1,800,1000
6915,100,1,800,1000
6916,100,1,800,1000
6917,100,1,800,1000
6918,100,1,800,1000
6919,100,1,800,1000
6920,100,1,800,1000
6921,100,1,800,1000
6922,100,1,800,1000
6923,100,1,800,1000
6924,100,1,800,1000
6925,100,1,800,1000
6926,100,1,800,1000
6927,100,1,800,1000
6928,100,1,800,1000
6929,100,1,800,1000
6930,100,1,800,1000
6931,100,1,800,1000
6932,100,1,800,1000
6933,100,1,800,1000
6934,100,1,800,1000
6935,100,1,800,1000
6936,100,1,800,1000
6937,100,1,800,1000
6938,100,1,800,1000
6939,100,1,800,1000
6940,100,1,800,1000
6941,100,1,800,1000
6942,100,1,800,1000
6943,100,1,800,1000
6944,100,1,800,1000
6945,100,1,800,1000
6946,100,1,800,1000
6947,100,1,800,1000
6948,100,1,800,1000
6949,100,1,800,1000
6950,100,1,800,1000
6951,100,1,800,1000
6952,100,1,800,1000
6953,100,1,800,1000
6954,100,1,800,1000
6955,100,1,800,1000
6956,100,1,800,1000
6957,100,1,800,1000
6958,100,1,800,1000
6959,100,1,800,1000
6960,100,1,800,1000
6961,100,1,800,1000
6962,100,1,800,1000
6963,100,1,800,1000
6964,100,1,800,1000
6965,100,1,800,1000
6966,100,1,800,1000
6967,100,1,800,1000
6968,100,1,800,1000
6969,100,1,800,1000
6970,100,1,800,1000
6971,100,1,800,1000
6972,100,1,800,1000
6973,100,1,800,1000
6974,100,1,800,1000
6975,100,1,800,1000
6976,100,1,800,1000
6977,100,1,800,1000
6978,100,1,800,1000
6979,100,1,800,1000
6980,100,1,800,1000
6981,100,1,800,1000
6982,100,1,800,1000
6983,100,1,800,1000
6984,100,1,800,1000
6985,100,1,800,1000
6986,100,1,800,1000
6987,100,1,800,1000
6988,100,1,800,1000
6989,100,1,800,1000
6990,100,1,800,1000
6991,100,1,800,1000
6992,100,1,800,1000
6993,100,1,800,1000
6994,100,1,800,1000
6995,100,1,800,1000
6996,100,1,800,1000
6997,100,1,800,1000
6998,100,1,800,1000
6999,100,1,800,1000
7000,100,1,800,1000
7001,100,1,800,1000
7002,100,1,800,1000
7003,100,1,800,1000
7004,100,1,800,1000
7005,100,1,800,1000
7006,100,1,800,1000
7007,100,1,800,1000
7008,100,1,800,1000
7009,100,1,800,1000
7010,100,1,800,1000
7011,100,1,800,1000
7012,100,1,800,1000
7013,100,1,800,1000
7014,100,1,800,1000
7015,100,1,800,1000
7016,100,1,800,1000
7017,100,1,800,1000
7018,100,1,800,1000
7019,100,1,800,1000
7020,100,1,800,1000
7021,100,1,800,1000
7022,100,1,800,1000
7023,100,1,800,1000
7024,100,1,800,1000
7025,100,1,800,1000
7026,100,1,800,1000
7027,100,1,800,1000
7028,100,1,800,1000
7029,100,1,800,1000
7030,100,1,800,1000
7031,100,1,800,1000
7032,100,1,800,1000
7033,100,1,800,1000
7034,100,1,800,1000
7035,100,1,800,1000
7036,100,1,800,1000
7037,100,1,800,1000
7038,100,1,800,1000
7039,100,1,800,1000
7040,100,1,800,1000
7041,100,1,800,1000
7042,100,1,800,1000
7043,100,1,800,1000
7044,100,1,800,1000
7045,100,1,800,1000
7046,100,1,800,1000
7047,100,1,800,1000
7048,100,1,800,1000
7049,100,1,800,1000
7050,100,1,800,1000
7051,100,1,800,1000
7052,100,1,800,1000
7053,100,1,800,1000
7054,100,1,800,1000
7055,100,1,800,1000
7056,100,1,800,1000
7057,100,1,800,1000
7058,100,1,800,1000
7059,100,1,800,1000
7060,100,1,800,1000
7061,100,1,800,1000
7062,100,1,800,1000
7063,100,1,800,1000
7064,100,1,800,1000
7065,100,1,800,1000
7066,100,1,800,1000
7067,100,1,800,1000
7068,100,1,800,1000
7069,100,1,800,1000
7070,100,1,800,1000
7071,100,1,800,1000
7072,100,1,800,1000
7073,100,1,800,1000
7074,100,1,800,1000
7075,100,1,800,1000
7076,100,1,800,1000
7077,100,1,800,1000
7078,100,1,800,1000
7079,100,1,800,1000
7080,100,1,800,1000
7081,100,1,800,1000
7082,100,1,800,1000
7083,100,1,800,1000
7084,100,1,800,1000
7085,100,1,800,1000
7086,100,1,800,1000
7087,100,1,800,1000
7088,100,1,800,1000
7089,100,1,800,1000
7090,100,1,800,1000
7091,100,1,800,1000
7092,100,1,800,1000
7093,100,1,800,1000
7094,100,1,800,1000
7095,100,1,800,1000
7096,100,1,800,1000
7097,100,1,800,1000
7098,100,1,800,1000
7099,100,1,800,1000
7100,100,1,800,1000
7101,100,1,800,1000
7102,100,1,800,1000
7103,100,1,800,1000
7104,100,1,800,1000
7105,100,1,800,1000
7106,100,1,800,1000
7107,100,1,800,1000
7108,100,1,800,1000
7109,100,1,800,1000
7110,100,1,800,1000
7111,100,1,800,1000
7112,100,1,800,1000
7113,100,1,800,1000
7114,100,1,800,1000
7115,100,1,800,1000
7116,100,1,800,1000
7117,100,1,800,1000
7118,100,1,800,1000
7119,100,1,800,1000
7120,100,1,800,1000
7121,100,1,800,1000
7122,100,1,800,1000
7123,100,1,800,1000
7124,100,1,800,1000
7125,100,1,800,1000
7126,100,1,800,1000
7127,100,1,800,1000
7128,100,1,800,1000
7129,100,1,800,1000
7130,100,1,800,1000
7131,100,1,800,1000
7132,100,1,800,1000
7133,100,1,800,1000
7134,100,1,800,1000
7135,100,1,800,1000
7136,100,1,800,1000
7137,100,1,800,1000
7138,100,1,800,1000
7139,100,1,800,1000
7140,100,1,800,1000
7141,100,1,800,1000
7142,100,1,800,1000
7143,100,1,800,1000
7144,100,1,800,1000
7145,100,1,800,1000
7146,100,1,800,1000
7147,100,1,800,1000
7148,100,1,800,1000
7149,100,1,800,1000
7150,100,1,800,1000
7151,100,1,800,1000
7152,100,1,800,1000
7153,100,1,800,1000
7154,100,1,800,1000
7155,100,1,800,1000
7156,100,1,800,1000
7157,100,1,800,1000
7158,100,1,800,1000
7159,100,1,800,1000
7160,100,1,800,1000
7161,100,1,800,1000
7162,100,1,800,1000
7163,100,1,800,1000
7164,100,1,800,1000
7165,100,1,800,1000
7166,100,1,800,1000
7167,100,1,800,1000
7168,100,1,800,1000
7169,100,1,800,1000
7170,100,1,800,1000
