TF_name	fam_symbol	fam_description	numSequences	aln_len	aln_percent_identity	hgnc	pfam	numSpecies
TF321873	NaN	NaN	213 	6448	44.1456272006238	MEGF8->NaN ATRNL1->NaN ATRN->NaN	PSI->PF01437.20->86 EGF_CA->PF07645.10->3 Kelch_2->PF07646.10->1 EGF_2->PF07974.8->18 Lectin_C->PF00059.16->42 Laminin_EGF->PF00053.19->42 CUB->PF00431.15->73 Kelch_4->PF13418.1->85 Kelch_3->PF13415.1->23 Kelch_1->PF01344.20->29 Kelch_5->PF13854.1->50 hEGF->PF12661.2->5 Kelch_6->PF13964.1->8 EGF->PF00008.22->1	96
TF328011	NaN	NaN	199 	3485	25.8750420523823	PGBD3->NaN PGBD2->NaN PGBD4->NaN PGBD1->NaN	Tnp_zf-ribbon_2->PF13842.1->18 Tnp_P_element->PF12017.3->1 SCAN->PF02023.12->13 MADF_DNA_bdg->PF10545.4->1 ANF_receptor->PF01094.23->1 DDE_Tnp_1_7->PF13843.1->100 Myb_DNA-bind_4->PF13837.1->1 7tm_3->PF00003.17->1 KRAB->PF01352.22->1 HTH_psq->PF05225.11->1 THAP->PF05485.7->1 PIF1->PF05970.9->1	66
TF351350	NaN	NaN	7 	251	53.5564853556485	NaN	RAM->PF15320.1->28	4
TF333336	NaN	NaN	49 	479	71.9820618195275	KIAA1045->NaN	EF-hand_6->PF13405.1->14	47
TF316252	NaN	NaN	38 	295	38.3711733313352	NaN	Gp-FAR-1->PF05823.7->100	10
TF353599	NaN	NaN	9 	218	66.9320171947142	NaN		9
TF337386	NaN	NaN	33 	258	63.8003927048876	IL34->NaN	IL34->PF15036.1->100	33
TF342285	NaN	NaN	10 	172	59.2277992277992	CLECL1->NaN		10
TF352902	NaN	NaN	18 	3639	47.4493394485355	NaN	ubiquitin->PF00240.18->16 Peptidase_S10->PF00450.17->100	8
TF314862	NaN	NaN	190 	793	59.1414147403682	HINT1->NaN HINT2->NaN	HIT->PF01230.18->93 DcpS_C->PF11969.3->5 TatD_DNase->PF01026.16->1 DNApol3-delta_C->PF09115.5->1 DNA_pol3_delta2->PF13177.1->1	102
TF328740	NaN	NaN	56 	2866	64.4779824677977	PCM1->NaN		56
TF326183	NaN	NaN	134 	1662	43.7528795095502	CDR2->NaN CDR2L->NaN		77
TF350988	NaN	NaN	8 	562	46.7739391071147	NaN	zf-C2H2_4->PF13894.1->25 zf-H2C2_2->PF13465.1->87 zf-C2H2->PF00096.21->50 zf-C2H2_6->PF13912.1->25 zf-C2H2_jaz->PF12171.3->12 zf-met->PF12874.2->12	3
TF328517	NaN	NaN	103 	1144	54.1128144083008	CCM2->NaN C20orf160->NaN	PID->PF00640.18->3	58
TF317438	NaN	NaN	5 	679	52.4126198577173	NaN	Pkinase->PF00069.20->100	5
TF323587	NaN	NaN	93 	2221	49.8477431928304	PRMT3->NaN	TehB->PF03848.9->1 COG7->PF10191.4->1 zf-C2H2_2->PF12756.2->1 Methyltransf_18->PF12847.2->4 PrmA->PF06325.8->53 Methyltransf_31->PF13847.1->30 Ribosomal_L10->PF00466.15->1 Ribosomal_60s->PF00428.14->1 PRMT5->PF05185.11->2	90
TF343058	NaN	NaN	2 	551	46.0377358490566	NaN	SAE2->PF08573.5->50	2
TF319795	NaN	NaN	89 	940	41.6693968726731	TRMT10C->NaN	tRNA_m1G_MT->PF01746.16->98	86
TF325939	NaN	NaN	14 	680	41.9065401172138	NaN	Fork_head->PF00250.13->100	13
TF300059	NaN	NaN	158 	2594	76.7041524868989	CLTC->NaN CLTCL1->NaN	Clathrin_propel->PF01394.15->87 Clathrin->PF00637.15->100 Clathrin_H_link->PF13838.1->95 Clathrin-link->PF09268.5->91	106
TF314681	NaN	NaN	106 	1741	52.3058571020963	NVL->NaN	DDE_Tnp_1_7->PF13843.1->1 AAA->PF00004.24->100 zf-BED->PF02892.10->1 Vps4_C->PF09336.5->1	101
TF318446	NaN	NaN	10 	483	40.2669524551832	NaN	MADF_DNA_bdg->PF10545.4->30 CUB->PF00431.15->50	9
TF350127	NaN	NaN	10 	1376	44.1301411909147	NaN	PAN_1->PF00024.21->50	5
TF325300	NaN	NaN	76 	2295	30.9717749573783	NaN	LRR_1->PF00560.28->26 F-box-like->PF12937.2->32 LRR_7->PF13504.1->27 F-box->PF00646.28->25 LRR_6->PF13516.1->69 LRR_2->PF07723.8->1	47
TF337116	NaN	NaN	33 	16585	39.1639748343625	NaN	KASH->PF10541.4->96 CH->PF00307.26->30 Spectrin->PF00435.16->96	24
TF337929	NaN	NaN	110 	1153	51.1680128067756	C2orf78->NaN	DUF4629->PF15442.1->97	38
TF324190	NaN	NaN	91 	3187	55.9355867447388	USP32->NaN USP6->NaN	DUSP->PF06337.7->89 EF-hand_6->PF13405.1->6 EF-hand_5->PF13202.1->43 EF-hand_7->PF13499.1->24 Ubiquitin_3->PF14836.1->48 UCH->PF00443.24->98 RabGAP-TBC->PF00566.13->4	85
TF351467	NaN	NaN	213 	658	36.290927435343	CLEC2D->NaN CLEC2L->NaN CLEC2A->NaN CLEC2B->NaN KLRG2->NaN CD69->NaN	Lectin_C->PF00059.16->100	43
TF336237	NaN	NaN	34 	254	58.4969110729062	CNTF->NaN	CNTF->PF01110.12->97	33
TF334487	NaN	NaN	40 	507	72.246993315338	SH2D5->NaN	SH2->PF00017.19->12 PID->PF00640.18->42	40
TF318337	NaN	NaN	4 	350	48.1352560914968	NaN	RNase_Zc3h12a->PF11977.3->100	4
TF322179	NaN	NaN	3 	3634	23.0579531442663	NaN	SapB_1->PF05184.10->33 DUF1081->PF06448.6->33	2
TF353853	NaN	NaN	7 	207	68.9787001638449	NaN		7
TF353216	NaN	NaN	11 	164	70.0348899624262	NaN		11
TF326594	NaN	NaN	95 	1701	46.6648876209532	LARP6->NaN	SUZ-C->PF12901.2->73 PAM2->PF07145.10->1 La->PF05383.12->98 RRM_1->PF00076.17->2 RRM_5->PF13893.1->2	82
TF341513	NaN	NaN	9 	67	89.2018779342723	NaN		8
TF326663	NaN	NaN	17 	299	61.4225010117361	NaN		16
TF317058	NaN	NaN	12 	355	44.5000263282608	NaN	7TM_GPCR_Srv->PF10323.4->66 Srg->PF02118.16->25	5
TF337416	NaN	NaN	24 	389	58.9244733687275	LIME1->NaN	LIME1->PF15332.1->100	24
TF353726	NaN	NaN	88 	541	56.7422832649715	PTRHD1->NaN	PTH2->PF01981.11->97 LMWPc->PF01451.16->1	87
TF318722	NaN	NaN	7 	518	57.1238348868176	NaN	SSXT->PF05030.7->100	6
TF342225	NaN	NaN	13 	177	60.1462015360415	NaN		13
TF342560	NaN	NaN	30 	1862	35.3353795594413	NaN	CCDC144C->PF14915.1->33 DUF3496->PF12001.3->86 Macoilin->PF09726.4->3	19
TF329020	NaN	NaN	56 	1435	58.889024404934	FBXO18->NaN	UvrD-helicase->PF00580.16->92 F-box-like->PF12937.2->82 UvrD_C->PF13361.1->73 F-box->PF00646.28->5 UvrD_C_2->PF13538.1->5 ResIII->PF04851.10->1	55
TF350860	NaN	NaN	27 	700	70.9825102600298	ZFP37->NaN	KRAB->PF01352.22->70 zf-H2C2_2->PF13465.1->96 zf-C2H2_6->PF13912.1->3 zf-C2H2_4->PF13894.1->7 zf-C2H2->PF00096.21->11 zf-AD->PF07776.10->7	26
TF315637	NaN	NaN	107 	13783	39.3668870666877	SPEN->NaN RBM15->NaN	RRM_1->PF00076.17->96 SPOC->PF07744.8->95 RRM_6->PF14259.1->28 RRM_5->PF13893.1->66	75
TF321832	NaN	NaN	5 	606	71.5961867514055	NaN		5
TF323789	NaN	NaN	63 	3248	48.9089640635734	RIF1->NaN	Rif1_N->PF12231.3->100	63
TF312835	NaN	NaN	195 	1180	58.2581987551283	HS6ST3->NaN HS6ST1->NaN HS6ST2->NaN	Sulfotransfer_2->PF03567.9->100	93
TF352373	NaN	NaN	46 	790	69.790664386426	HUNK->NaN	Pkinase->PF00069.20->95	46
TF320813	NaN	NaN	110 	2128	45.8567065629594	CHML->NaN CHM->NaN	GDI->PF00996.13->100 ParcG->PF10274.4->1 Hydrolase->PF00702.21->1 Hydrolase_like2->PF13246.1->1	93
TF326424	NaN	NaN	97 	1632	45.8138497727849	C16orf58->NaN	DUF647->PF04884.9->100	91
TF323502	NaN	NaN	322 	5233	32.9110752299814	PDCD6IP->NaN RHPN2->NaN PTPN23->NaN RHPN1->NaN	Y_phosphatase->PF00102.22->19 HR1->PF02185.11->33 BRO1->PF03097.13->100 PDZ->PF00595.19->24 ALIX_LYPXL_bnd->PF13949.1->58 MFS_1->PF07690.11->1 Tropomyosin->PF00261.15->1	108
TF323413	NaN	NaN	176 	1914	54.0904509540341	PARP6->NaN PARP8->NaN PARP16->NaN	PARP->PF00644.15->88	68
TF327254	NaN	NaN	85 	1335	37.4834800551031	NOP9->NaN	PUF->PF00806.14->16	85
TF351787	NaN	NaN	37 	496	46.6803086176456	GDF15->NaN	TGF_beta->PF00019.15->97 TGFb_propeptide->PF00688.13->8	36
TF314812	NaN	NaN	96 	1530	47.0871376523404	THOC5->NaN	FimP->PF09766.4->100	95
TF313829	NaN	NaN	104 	569	60.2053430125899	TMEM185B->NaN TMEM185A->NaN	Tmemb_185A->PF10269.4->100	90
TF331226	NaN	NaN	98 	498	52.0837223410733	TMEM59L->NaN TMEM59->NaN	BSMAP->PF12280.3->100	56
TF317422	NaN	NaN	8 	304	64.7767680758594	NaN		5
TF352729	NaN	NaN	91 	1180	52.0434592485452	METTL23->NaN	ACBP->PF00887.14->3 Ank_2->PF12796.2->3 Methyltransf_16->PF10294.4->97 RRM_1->PF00076.17->1	90
TF318379	NaN	NaN	12 	247	59.2575362858206	NaN	Recep_L_domain->PF01030.19->41	6
TF319277	NaN	NaN	12 	590	55.3565379403794	NaN	Motile_Sperm->PF00635.21->91	5
TF326936	NaN	NaN	17 	605	52.803738317757	NaN	Nucleoporin_FG->PF13634.1->29 zf-CCCH->PF00642.19->11	16
TF343815	NaN	NaN	4 	270	52.5987525987526	NaN		4
TF314475	NaN	NaN	110 	535	66.6793044392964	ZMAT2->NaN	zf-met->PF12874.2->7 zf-C2H2_jaz->PF12171.3->89 RVT_1->PF00078.22->1	104
TF344091	NaN	NaN	5 	2167	50.7479224376731	NaN	DHC_N2->PF08393.8->100 DHC_N1->PF08385.7->20	5
TF352731	NaN	NaN	7 	354	65.9301283965363	NaN	7tm_4->PF13853.1->57 7tm_1->PF00001.16->42	5
TF353426	NaN	NaN	9 	272	54.1065830721003	NaN		9
TF323837	NaN	NaN	156 	1189	35.78052991011	GTSF1L->NaN GTSF1->NaN	zf-U11-48K->PF05253.7->98	80
TF337313	NaN	NaN	38 	340	64.2499615252138	SWSAP1->NaN	NACHT->PF05729.7->39 AAA_19->PF13245.1->2	38
TF314526	NaN	NaN	103 	1400	55.2163751849669	SLC30A9->NaN	Cation_efflux->PF01545.16->100 LRR_4->PF12799.2->1 LRR_7->PF13504.1->1	101
TF313702	NaN	NaN	104 	320	51.1922961483547	GOSR2->NaN	V-SNARE_C->PF12352.3->91	96
TF332628	NaN	NaN	48 	1146	60.9615865986329	NAGS->NaN	DUF619->PF04768.8->100 Semialdhyde_dhC->PF02774.13->2 Semialdhyde_dh->PF01118.19->4 AA_kinase->PF00696.23->4	47
TF338037	NaN	NaN	26 	999	68.7500333160978	PHLDB3->NaN	PH->PF00169.24->88	26
TF324319	NaN	NaN	150 	1286	44.1572606426324	HERPUD2->NaN HERPUD1->NaN	ubiquitin->PF00240.18->78 Rad60-SLD_2->PF13881.1->1 DUF2407->PF10302.4->1	88
TF342866	NaN	NaN	16 	866	54.2781279467964	NaN		16
TF106226	PSMC1	proteasome (prosome, macropain) 26S subunit, ATPase, 1	135 	746	79.9703779711702	PSMC1->NaN	AAA->PF00004.24->98 RRM_1->PF00076.17->1	106
TF328348	NaN	NaN	58 	469	57.0455155990213	ZMYND12->NaN	zf-MYND->PF01753.13->79 TPR_8->PF13181.1->5 TPR_1->PF00515.23->8 TPR_2->PF07719.12->32 TPR_10->PF13374.1->1	58
TF105133	SOD3	superoxide dismutase 3, extracellular	68 	478	43.2476695846778	SOD3->NaN	Sod_Cu->PF00080.15->100	52
TF329807	NaN	NaN	272 	6874	41.7023872942734	HEPHL1->NaN CP->NaN F8->NaN F5->NaN HEPH->NaN	LSPR->PF06049.7->4 Cu-oxidase_2->PF07731.9->72 Cu-oxidase_3->PF07732.10->93 F5_F8_type_C->PF00754.20->39 Cu-oxidase->PF00394.17->14	59
TF317716	NaN	NaN	15 	376	73.5104895104895	NaN		5
TF316102	NaN	NaN	663 	2817	35.0383807645082	SEMA6B->NaN SEMA6C->NaN SEMA4C->NaN SEMA4A->NaN SEMA6D->NaN SEMA4G->NaN SEMA4D->NaN SEMA3A->NaN SEMA3G->NaN SEMA6A->NaN SEMA3D->NaN	Sema->PF01403.14->100 ig->PF00047.20->4 Sugar_tr->PF00083.19->1 Ig_2->PF13895.1->5 PSI->PF01437.20->64 V-set->PF07686.12->9 I-set->PF07679.11->1 RVT_1->PF00078.22->1 Ig_3->PF13927.1->1	97
TF328358	NaN	NaN	204 	1858	43.0345280682203	SLC43A3->NaN SLC43A2->NaN SLC43A1->NaN	MFS_1->PF07690.11->74	63
TF321498	NaN	NaN	5 	814	63.3515919205751	NaN	Occludin_ELL->PF07303.8->100 ELL->PF10390.4->100	5
TF313501	NaN	NaN	109 	457	52.957857955706	CRYL1->NaN	3HCDH->PF00725.17->92 3HCDH_N->PF02737.13->99	94
TF352775	NaN	NaN	116 	869	22.4357502406441	NaN	7tm_6->PF02949.15->98	16
TF321745	NaN	NaN	1086 	2653	34.605979047634	SULT1C3->NaN SULT1B1->NaN SULT4A1->NaN SULT1A2->NaN SULT1C4->NaN SULT1C2->NaN SULT2B1->NaN SULT1E1->NaN SULT1A4->NaN SULT2A1->NaN SULT6B1->NaN SULT1A1->NaN SULT1A3->NaN	Sulfotransfer_1->PF00685.22->100 Glyco_transf_29->PF00777.13->1 MAM->PF00629.18->1 Gly_transf_sug->PF04488.10->1	103
TF314945	NaN	NaN	263 	1861	42.4255339040213	ARFIP2->NaN ARFIP1->NaN PICK1->NaN	Thioredoxin_7->PF13899.1->1 Arfaptin->PF06456.8->100 PDZ->PF00595.19->35 Sugar_tr->PF00083.19->1	103
TF341066	NaN	NaN	3 	91	61.6858237547893	NaN		3
TF338287	NaN	NaN	80 	291	55.1125419794548	C8orf4->NaN AVPI1->NaN	TC1->PF15063.1->100	53
TF343876	NaN	NaN	6 	261	65.1133501259446	NaN		5
TF334838	NaN	NaN	35 	3133	55.1379898595434	QRICH2->NaN		35
TF317115	NaN	NaN	57 	1433	30.3665371545276	NaN	Lectin_C->PF00059.16->50	5
TF101237	ERCC8	Excision repair cross-complementing rodent repair deficiency, complementation group 8	73 	598	59.8302726853042	ERCC8->NaN	WD40->PF00400.27->98	69
TF313446	NaN	NaN	328 	8359	43.3051219416613	SPTBN5->NaN SPTBN2->NaN SPTBN4->NaN SPTBN1->NaN SPTB->NaN	CH->PF00307.26->95 PH_9->PF15410.1->77 SH3_2->PF07653.12->2 Spectrin->PF00435.16->100 SH3_9->PF14604.1->8 PH->PF00169.24->1 SH3_1->PF00018.23->1	104
TF351007	NaN	NaN	143 	1153	36.2994480562953	NaN	7TM_GPCR_Str->PF10326.4->2 7TM_GPCR_Srj->PF10319.4->100 7TM_GPCR_Srh->PF10318.4->1 PAN_3->PF08277.7->1	5
TF314320	NaN	NaN	225 	2767	61.2860472518218	PRKD2->NaN PRKD3->NaN PRKD1->NaN	Sulfotransfer_2->PF03567.9->1 Pkinase->PF00069.20->95 PH->PF00169.24->64 C1_1->PF00130.17->90 FLYWCH->PF04500.11->1 Pkinase_Tyr->PF07714.12->1 zf-TRAF->PF02176.13->1	100
TF342259	NaN	NaN	7 	149	77.2178850248403	C11orf45->NaN		7
TF300031	NaN	NaN	93 	1057	46.1536994054243	PGAP3->NaN	Per1->PF04080.8->100 zf-PARP->PF00645.13->1 PADR1->PF08063.7->1	90
TF313313	NaN	NaN	104 	765	53.1216910681126	C12orf10->NaN	UPF0160->PF03690.8->100	97
TF106273	NARF	nuclear prelamin A recognition factor	163 	1392	47.588800705033	NARF->NaN NARFL->NaN	Fe_hyd_SSU->PF02256.12->72 Fe_hyd_lg_C->PF02906.9->100 Sedlin_N->PF04628.8->1	105
TF353346	NaN	NaN	10 	211	58.9707337763325	NaN		10
TF341229	NaN	NaN	6 	41	93.0081300813008	HMHB1->NaN		6
TF314947	NaN	NaN	213 	233	74.8076980542598	RPL32->NaN	Ribosomal_L32e->PF01655.13->100	95
TF351178	NaN	NaN	26 	381	49.7488590640274	NaN		12
TF342927	NaN	NaN	6 	823	31.7878787878788	NaN	Zona_pellucida->PF00100.18->16	4
TF330031	NaN	NaN	58 	874	57.9973869484478	ECM2->NaN	VWC->PF00093.13->77 LRR_8->PF13855.1->100 LRR_1->PF00560.28->31 LRR_6->PF13516.1->22 LRR_4->PF12799.2->12 LRR_7->PF13504.1->12 LRR_5->PF13306.1->5	50
TF329470	NaN	NaN	60 	1279	51.6877638448085	LRRCC1->NaN	LRR_8->PF13855.1->20 LRR_4->PF12799.2->65 LRR_6->PF13516.1->10 LRR_1->PF00560.28->26	58
TF314367	NaN	NaN	106 	1090	47.7473944655276	PUS1->NaN	PseudoU_synth_1->PF01416.15->100	99
TF317908	NaN	NaN	2 	495	20.8695652173913	NaN		1
TF321961	NaN	NaN	89 	1294	56.1965098225524	LEO1->NaN	Leo1->PF04004.8->100	89
TF350364	NaN	NaN	89 	4311	44.8246254137297	TPR->NaN	TPR_MLP1_2->PF07926.7->87	81
TF331056	NaN	NaN	74 	893	60.2602056950112	SQLE->NaN	FAD_binding_3->PF01494.14->4 DAO->PF01266.19->27 FAD_binding_2->PF00890.19->1 Thi4->PF01946.12->1 Pyr_redox->PF00070.22->9 SE->PF08491.5->100 NAD_binding_8->PF13450.1->1 3HCDH_N->PF02737.13->1	63
TF312893	NaN	NaN	412 	2532	32.0472443745778	ACPP->NaN ACPT->NaN ACP2->NaN	His_Phos_2->PF00328.17->100 DDE_Tnp_4->PF13359.1->1	104
TF314272	NaN	NaN	296 	1843	38.3072162692354	PNPLA4->NaN PNPLA2->NaN PNPLA1->NaN PNPLA5->NaN PNPLA3->NaN	Patatin->PF01734.17->91	100
TF351375	NaN	NaN	55 	2790	51.8873879560662	ANKRD29->NaN	Ank_4->PF13637.1->21 zf-RING_UBOX->PF13445.1->1 Ank_2->PF12796.2->100 Ank->PF00023.25->78 Pkinase->PF00069.20->1 CARD->PF00619.16->1 zf-C3HC4_3->PF13920.1->1 KH_1->PF00013.24->1 Ank_5->PF13857.1->12	48
TF321739	NaN	NaN	8 	1644	67.098605801664	NaN	Nup160->PF11715.3->100	5
TF314458	NaN	NaN	78 	926	61.1366533193135	SNRNP27->NaN	DUF1777->PF08648.7->100 Kazal_2->PF07648.10->1	77
TF332130	NaN	NaN	107 	450	59.1212439169471	PDGFD->NaN PDGFC->NaN	CUB->PF00431.15->97 PDGF->PF00341.12->94	54
TF106426	HERC1	Hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 1	59 	5582	71.7297140178326	HERC1->NaN	HECT->PF00632.20->94 WD40->PF00400.27->96 RCC1->PF00415.13->100 SPRY->PF00622.23->98 RCC1_2->PF13540.1->3	54
TF328551	NaN	NaN	48 	4178	52.5433663389435	NaN	DUF4486->PF14858.1->100	48
TF300692	NaN	NaN	183 	1296	52.531662024673	PGM2->NaN PGM2L1->NaN	Aa_trans->PF01490.13->1 WD40->PF00400.27->1 PGM_PMM_III->PF02880.11->90 PGM_PMM_II->PF02879.11->95 PGM_PMM_I->PF02878.11->96 PGM_PMM_IV->PF00408.15->71 IMPDH->PF00478.20->1	106
TF350407	NaN	NaN	27 	1521	36.8162702239366	NaN	PPP4R2->PF09184.6->100	26
TF105853	C2orf24	chromosome 2 open reading frame 24	80 	844	43.5990759763386	CNPPD1->NaN	Cyclin->PF08613.6->90 Cyclin_N->PF00134.18->2	80
TF341635	NaN	NaN	22 	1394	48.7036069760019	ZNF311->NaN	zf-C2H2_4->PF13894.1->54 zf-H2C2_2->PF13465.1->95 KRAB->PF01352.22->36 PDEase_I->PF00233.14->4 zf-C2H2->PF00096.21->4 zf-C2H2_6->PF13912.1->22	22
TF353295	NaN	NaN	10 	174	67.7041142613515	NaN	Kazal_2->PF07648.10->10	10
TF338505	NaN	NaN	33 	398	65.0932801815627	STBD1->NaN	CBM_20->PF00686.14->100	33
TF330946	NaN	NaN	37 	442	59.1113365846188	C4orf17->NaN	SPATIAL->PF15256.1->100	37
TF105274	TOB	transducer of ERBB2	126 	1402	64.990757329903	TOB1->NaN TOB2->NaN	PAM2->PF07145.10->36 BTG->PF07742.7->99	75
TF314016	NaN	NaN	80 	841	45.1532655976399	ATG10->NaN	RVT_1->PF00078.22->1 Autophagy_act_C->PF03987.10->91	74
TF323652	NaN	NaN	90 	1225	63.7371241471177	TAF12->NaN	TFIID_20kDa->PF03847.8->97	86
TF351977	NaN	NaN	147 	1900	44.7507419964644	PTPN12->NaN PTPN22->NaN PTPN18->NaN	Y_phosphatase->PF00102.22->98	62
TF320309	NaN	NaN	12 	421	54.0011350737798	NaN		7
TF328571	NaN	NaN	56 	967	60.1917550808714	C1orf112->NaN	DUF4487->PF14868.1->100	55
TF342931	NaN	NaN	4 	161	57.4340527577938	NaN	Dzip-like_N->PF13815.1->25	4
TF331261	NaN	NaN	45 	617	72.2362979758385	RAI2->NaN	SOBP->PF15279.1->95	45
TF300429	NaN	NaN	329 	3096	56.2302203176017	ADH6->NaN ADH4->NaN ADH1A->NaN ADH1B->NaN ADH5->NaN ADH7->NaN	ADH_zinc_N->PF00107.21->96 ADH_N->PF08240.7->93 Trns_repr_metal->PF02583.12->1 MS_channel->PF00924.13->1	104
TF333393	NaN	NaN	298 	303	38.7608400499796	RNASE3->NaN RNASE7->NaN RNASE8->NaN RNASE12->NaN ANG->NaN RNASE6->NaN RNASE4->NaN RNASE2->NaN RNASE1->NaN	RnaseA->PF00074.15->100	47
TF335972	NaN	NaN	39 	234	55.7143261367816	SPP2->NaN	Spp-24->PF07448.6->100	38
TF342353	NaN	NaN	12 	341	63.7482541899441	C20orf173->NaN	Glyco_transf_29->PF00777.13->66	12
TF331544	NaN	NaN	37 	1530	46.9404536047542	PPP1R26->NaN		37
TF350189	NaN	NaN	15 	2294	54.2878327546296	NaN	WH2->PF02205.15->6	15
TF337251	NaN	NaN	1861 	529	46.1046506014183	OR2A42->NaN OR4K5->NaN OR4F5->NaN OR4F17->NaN OR2A12->NaN OR4K15->NaN OR4K13->NaN OR10G9->NaN OR4E2->NaN OR4K14->NaN OR2F2->NaN OR2A2->NaN OR4A5->NaN OR2A7->NaN OR2A14->NaN OR10G4->NaN OR10G7->NaN OR2A4->NaN OR2A1->NaN OR4F4->NaN OR2A5->NaN OR4A16->NaN OR2D2->NaN OR4K2->NaN OR2F1->NaN OR10G3->NaN OR4C16->NaN OR4C3->NaN OR10G8->NaN OR2A25->NaN OR4K1->NaN OR4A15->NaN OR4K17->NaN OR2D3->NaN	7tm_1->PF00001.16->3 7TM_GPCR_Srsx->PF10320.4->1 7tm_4->PF13853.1->96	44
TF326676	NaN	NaN	27 	1572	59.2992407368911	NaN	Reprolysin_3->PF13582.1->77 Pep_M12B_propep->PF01562.14->3 Reprolysin_2->PF13574.1->11 Reprolysin->PF01421.14->7 Reprolysin_4->PF13583.1->3	23
TF314239	NaN	NaN	163 	2702	41.6219578726475	TREH->NaN	Trehalase->PF01204.13->100 UQ_con->PF00179.21->1	93
TF322843	NaN	NaN	4 	99	63.28125	NaN		3
TF313229	NaN	NaN	114 	546	69.9434229137199	SERP1->NaN SERP2->NaN	RAMP4->PF06624.7->100	81
TF350755	NaN	NaN	466 	1150	49.8865724605967	HS3ST4->NaN HS3ST6->NaN HS3ST5->NaN HS3ST3A1->NaN HS3ST2->NaN HS3ST1->NaN HS3ST3B1->NaN	Sulfotransfer_1->PF00685.22->100	97
TF354113	NaN	NaN	13 	250	48.0849854330988	NaN		11
TF105545	PPP1R13L	protein phosphatase 1, regulatory (inhibitor) subunit 13 like	200 	3797	43.0504871379579	PPP1R13B->NaN TP53BP2->NaN PPP1R13L->NaN	Ank->PF00023.25->6 DUF2465->PF10239.4->1 SH3_9->PF14604.1->37 SH3_1->PF00018.23->56 Ank_2->PF12796.2->91	89
TF317274	NaN	NaN	191 	2087	46.3748780411515	APP->NaN APLP2->NaN APLP1->NaN	APP_Cu_bd->PF12924.2->91 APP_amyloid->PF10515.4->96 APP_E2->PF12925.2->99 Kunitz_BPTI->PF00014.18->51 Beta-APP->PF03494.8->29 APP_N->PF02177.11->95	92
TF341729	NaN	NaN	39 	659	60.8476934996457	ZNF75D->NaN	zf-H2C2_2->PF13465.1->58 KRAB->PF01352.22->79 SCAN->PF02023.12->92 zf-C2H2->PF00096.21->10 zf-C2H2_4->PF13894.1->2	29
TF313714	NaN	NaN	143 	1441	52.2467461750807	MGAT5B->NaN MGAT5->NaN	DUF4525->PF15027.1->39 Glyco_transf_18->PF15024.1->100	69
TF105775	HRSP12	heat-responsive protein 12	132 	1921	54.0656572995069	HRSP12->NaN	Ribonuc_L-PSP->PF01042.16->100 ATP-cone->PF03477.11->1 NRDD->PF13597.1->1 Fer4_12->PF13353.1->1 OTCace->PF00185.19->1 WD40->PF00400.27->1 OTCace_N->PF02729.16->1	97
TF318413	NaN	NaN	5 	150	74.1379310344828	NaN		5
TF314663	NaN	NaN	171 	692	47.0858734064861	NT5C3->NaN NT5C3L->NaN	UMPH-1->PF05822.7->100	106
TF313106	NaN	NaN	79 	1232	51.4422003427542	RASEF->NaN	EF-hand_5->PF13202.1->2 Ras->PF00071.17->96 EF-hand_7->PF13499.1->56 EF-hand_6->PF13405.1->1 EF-hand_8->PF13833.1->2	64
TF330718	NaN	NaN	53 	156	60.7076822680637	NaN	4F5->PF04419.9->100	41
TF105966	ZW10	ZW10, kinetochore associated, homolog (Drosophila)	100 	1378	38.3122550832068	ZW10->NaN	Zw10->PF06248.8->100	97
TF335195	NaN	NaN	66 	2653	45.4461503706785	SNED1->NaN	EGF_CA->PF07645.10->10 hEGF->PF12661.2->56 fn3->PF00041.16->60 TILa->PF12714.2->1 EGF->PF00008.22->63 NIDO->PF06119.9->92 EGF_3->PF12947.2->6 AMOP->PF03782.12->3 PAN_1->PF00024.21->1 VWD->PF00094.20->3 C8->PF08742.6->1 Sushi->PF00084.15->3 TIL->PF01826.12->1	54
TF340763	NaN	NaN	19 	342	47.8012131237938	CSN1S1->NaN	Casein->PF00363.13->31	19
TF338550	NaN	NaN	34 	498	58.6939585324303	CD14->NaN	LRR_1->PF00560.28->35 LRR_6->PF13516.1->70 LRR_7->PF13504.1->5 LRR_8->PF13855.1->5	32
TF337489	NaN	NaN	49 	709	60.0014390279949	ZNF446->NaN ZNF18->NaN	SCAN->PF02023.12->93 zf-H2C2_2->PF13465.1->75 KRAB->PF01352.22->89 zf-C2H2->PF00096.21->30	38
TF329738	NaN	NaN	79 	1365	43.9708660094392	ARMC3->NaN	EDR1->PF14381.1->91 Arm->PF00514.18->78 HEAT_2->PF13646.1->62 V-ATPase_H_N->PF03224.9->1 KAP->PF05804.7->1 Adaptin_N->PF01602.15->3 HEAT_EZ->PF13513.1->2 Arm_2->PF04826.8->1	79
TF325369	NaN	NaN	92 	950	49.8800985381926	NUP35->NaN	Nup35_RRM->PF05172.8->98	91
TF353032	NaN	NaN	12 	215	48.577701412753	NaN		12
TF105555	PPP2R4	protein phosphatase 2A, regulatory subunit B" (PR 53)	123 	948	46.6812524887004	PPP2R4->NaN	PTPA->PF03095.10->100	99
