,x1,x2,x3,x4
4.08000000000046,4.2019705,1.2682821,1.8601667,3.7203333
4.08050000000046,4.2023752,1.2682346,1.8603333,3.7206667
4.08100000000046,4.2027799,1.268187,1.8605,3.721
4.08150000000046,4.2031846,1.2681395,1.8606667,3.7213333
4.08200000000046,4.2035893,1.268092,1.8608333,3.7216667
4.08250000000046,4.2039939,1.2680445,1.861,3.722
4.08300000000046,4.2043986,1.2679969,1.8611667,3.7223333
4.08350000000046,4.2048032,1.2679494,1.8613333,3.7226667
4.08400000000046,4.2052079,1.2679019,1.8615,3.723
4.08450000000046,4.2056125,1.2678544,1.8616667,3.7233333
4.08500000000046,4.2060171,1.2678069,1.8618333,3.7236667
4.08550000000046,4.2064217,1.2677594,1.862,3.724
4.08600000000046,4.2068262,1.2677119,1.8621667,3.7243333
4.08650000000045,4.2072308,1.2676644,1.8623333,3.7246667
4.08700000000045,4.2076353,1.2676169,1.8625,3.725
4.08750000000045,4.2080399,1.2675695,1.8626667,3.7253333
4.08800000000045,4.2084444,1.267522,1.8628333,3.7256667
4.08850000000045,4.2088489,1.2674745,1.863,3.726
4.08900000000045,4.2092534,1.267427,1.8631667,3.7263333
4.08950000000045,4.2096579,1.2673796,1.8633333,3.7266667
4.09000000000045,4.2100623,1.2673321,1.8635,3.727
4.09050000000045,4.2104668,1.2672846,1.8636667,3.7273333
4.09100000000045,4.2108712,1.2672372,1.8638333,3.7276667
4.09150000000045,4.2112757,1.2671897,1.864,3.728
4.09200000000045,4.2116801,1.2671423,1.8641667,3.7283333
4.09250000000045,4.2120845,1.2670948,1.8643333,3.7286667
4.09300000000045,4.2124889,1.2670474,1.8645,3.729
4.09350000000045,4.2128932,1.2669999,1.8646667,3.7293333
4.09400000000045,4.2132976,1.2669525,1.8648333,3.7296667
4.09450000000045,4.2137019,1.266905,1.865,3.73
4.09500000000045,4.2141063,1.2668576,1.8651667,3.7303333
4.09550000000045,4.2145106,1.2668102,1.8653333,3.7306667
4.09600000000045,4.2149149,1.2667628,1.8655,3.731
4.09650000000045,4.2153192,1.2667154,1.8656667,3.7313333
4.09700000000045,4.2157235,1.2666679,1.8658333,3.7316667
4.09750000000045,4.2161277,1.2666205,1.866,3.732
4.09800000000045,4.216532,1.2665731,1.8661667,3.7323333
4.09850000000045,4.2169362,1.2665257,1.8663333,3.7326667
4.09900000000045,4.2173405,1.2664783,1.8665,3.733
4.09950000000045,4.2177447,1.2664309,1.8666667,3.7333333
4.10000000000045,4.2181489,1.2663835,1.8668333,3.7336667
4.10050000000045,4.2185531,1.2663361,1.867,3.734
4.10100000000045,4.2189572,1.2662887,1.8671667,3.7343333
4.10150000000045,4.2193614,1.2662414,1.8673333,3.7346667
4.10200000000045,4.2197655,1.266194,1.8675,3.735
4.10250000000045,4.2201697,1.2661466,1.8676667,3.7353333
4.10300000000045,4.2205738,1.2660992,1.8678333,3.7356667
4.10350000000045,4.2209779,1.2660519,1.868,3.736
4.10400000000045,4.221382,1.2660045,1.8681667,3.7363333
4.10450000000044,4.2217861,1.2659571,1.8683333,3.7366667
4.10500000000044,4.2221901,1.2659098,1.8685,3.737
4.10550000000044,4.2225942,1.2658624,1.8686667,3.7373333
4.10600000000044,4.2229982,1.2658151,1.8688333,3.7376667
4.10650000000044,4.2234022,1.2657677,1.869,3.738
4.10700000000044,4.2238062,1.2657204,1.8691667,3.7383333
4.10750000000044,4.2242102,1.2656731,1.8693333,3.7386667
4.10800000000044,4.2246142,1.2656257,1.8695,3.739
4.10850000000044,4.2250182,1.2655784,1.8696667,3.7393333
4.10900000000044,4.2254222,1.2655311,1.8698333,3.7396667
4.10950000000044,4.2258261,1.2654837,1.87,3.74
4.11000000000044,4.22623,1.2654364,1.8701667,3.7403333
4.11050000000044,4.2266339,1.2653891,1.8703333,3.7406667
4.11100000000044,4.2270379,1.2653418,1.8705,3.741
4.11150000000044,4.2274417,1.2652945,1.8706667,3.7413333
4.11200000000044,4.2278456,1.2652472,1.8708333,3.7416667
4.11250000000044,4.2282495,1.2651999,1.871,3.742
4.11300000000044,4.2286533,1.2651526,1.8711667,3.7423333
4.11350000000044,4.2290572,1.2651053,1.8713333,3.7426667
4.11400000000044,4.229461,1.265058,1.8715,3.743
4.11450000000044,4.2298648,1.2650107,1.8716667,3.7433333
4.11500000000044,4.2302686,1.2649634,1.8718333,3.7436667
4.11550000000044,4.2306724,1.2649161,1.872,3.744
4.11600000000044,4.2310762,1.2648689,1.8721667,3.7443333
4.11650000000044,4.2314799,1.2648216,1.8723333,3.7446667
4.11700000000044,4.2318837,1.2647743,1.8725,3.745
4.11750000000044,4.2322874,1.2647271,1.8726667,3.7453333
4.11800000000044,4.2326911,1.2646798,1.8728333,3.7456667
4.11850000000044,4.2330948,1.2646325,1.873,3.746
4.11900000000044,4.2334985,1.2645853,1.8731667,3.7463333
4.11950000000044,4.2339022,1.264538,1.8733333,3.7466667
4.12000000000044,4.2343058,1.2644908,1.8735,3.747
4.12050000000044,4.2347095,1.2644435,1.8736667,3.7473333
4.12100000000044,4.2351131,1.2643963,1.8738333,3.7476667
4.12150000000044,4.2355168,1.2643491,1.874,3.748
4.12200000000044,4.2359204,1.2643018,1.8741667,3.7483333
4.12250000000043,4.236324,1.2642546,1.8743333,3.7486667
4.12300000000043,4.2367276,1.2642074,1.8745,3.749
4.12350000000043,4.2371311,1.2641602,1.8746667,3.7493333
4.12400000000043,4.2375347,1.2641129,1.8748333,3.7496667
4.12450000000043,4.2379382,1.2640657,1.875,3.75
4.12500000000043,4.2383418,1.2640185,1.8751667,3.7503333
4.12550000000043,4.2387453,1.2639713,1.8753333,3.7506667
4.12600000000043,4.2391488,1.2639241,1.8755,3.751
4.12650000000043,4.2395523,1.2638769,1.8756667,3.7513333
4.12700000000043,4.2399557,1.2638297,1.8758333,3.7516667
4.12750000000043,4.2403592,1.2637825,1.876,3.752
4.12800000000043,4.2407627,1.2637353,1.8761667,3.7523333
4.12850000000043,4.2411661,1.2636882,1.8763333,3.7526667
4.12900000000043,4.2415695,1.263641,1.8765,3.753
4.12950000000043,4.2419729,1.2635938,1.8766667,3.7533333
4.13000000000043,4.2423763,1.2635466,1.8768333,3.7536667
4.13050000000043,4.2427797,1.2634995,1.877,3.754
4.13100000000043,4.2431831,1.2634523,1.8771667,3.7543333
4.13150000000043,4.2435864,1.2634051,1.8773333,3.7546667
4.13200000000043,4.2439898,1.263358,1.8775,3.755
4.13250000000043,4.2443931,1.2633108,1.8776667,3.7553333
4.13300000000043,4.2447964,1.2632637,1.8778333,3.7556667
4.13350000000043,4.2451997,1.2632165,1.878,3.756
4.13400000000043,4.245603,1.2631694,1.8781667,3.7563333
4.13450000000043,4.2460063,1.2631222,1.8783333,3.7566667
4.13500000000043,4.2464096,1.2630751,1.8785,3.757
4.13550000000043,4.2468128,1.263028,1.8786667,3.7573333
4.13600000000043,4.247216,1.2629808,1.8788333,3.7576667
4.13650000000043,4.2476193,1.2629337,1.879,3.758
4.13700000000043,4.2480225,1.2628866,1.8791667,3.7583333
4.13750000000043,4.2484257,1.2628395,1.8793333,3.7586667
4.13800000000043,4.2488289,1.2627924,1.8795,3.759
4.13850000000043,4.249232,1.2627453,1.8796667,3.7593333
4.13900000000043,4.2496352,1.2626982,1.8798333,3.7596667
4.13950000000043,4.2500383,1.2626511,1.88,3.76
4.14000000000043,4.2504415,1.262604,1.8801667,3.7603333
4.14050000000042,4.2508446,1.2625569,1.8803333,3.7606667
4.14100000000042,4.2512477,1.2625098,1.8805,3.761
4.14150000000042,4.2516508,1.2624627,1.8806667,3.7613333
4.14200000000042,4.2520539,1.2624156,1.8808333,3.7616667
4.14250000000042,4.2524569,1.2623685,1.881,3.762
4.14300000000042,4.25286,1.2623214,1.8811667,3.7623333
4.14350000000042,4.253263,1.2622744,1.8813333,3.7626667
4.14400000000042,4.253666,1.2622273,1.8815,3.763
4.14450000000042,4.254069,1.2621802,1.8816667,3.7633333
4.14500000000042,4.254472,1.2621332,1.8818333,3.7636667
4.14550000000042,4.254875,1.2620861,1.882,3.764
4.14600000000042,4.255278,1.2620391,1.8821667,3.7643333
4.14650000000042,4.2556809,1.261992,1.8823333,3.7646667
4.14700000000042,4.2560839,1.261945,1.8825,3.765
4.14750000000042,4.2564868,1.2618979,1.8826667,3.7653333
4.14800000000042,4.2568897,1.2618509,1.8828333,3.7656667
4.14850000000042,4.2572926,1.2618038,1.883,3.766
4.14900000000042,4.2576955,1.2617568,1.8831667,3.7663333
4.14950000000042,4.2580984,1.2617098,1.8833333,3.7666667
4.15000000000042,4.2585013,1.2616628,1.8835,3.767
4.15050000000042,4.2589041,1.2616157,1.8836667,3.7673333
4.15100000000042,4.259307,1.2615687,1.8838333,3.7676667
4.15150000000042,4.2597098,1.2615217,1.884,3.768
4.15200000000042,4.2601126,1.2614747,1.8841667,3.7683333
4.15250000000042,4.2605154,1.2614277,1.8843333,3.7686667
4.15300000000042,4.2609182,1.2613807,1.8845,3.769
4.15350000000042,4.261321,1.2613337,1.8846667,3.7693333
4.15400000000042,4.2617237,1.2612867,1.8848333,3.7696667
4.15450000000042,4.2621265,1.2612397,1.885,3.77
4.15500000000042,4.2625292,1.2611927,1.8851667,3.7703333
4.15550000000042,4.2629319,1.2611457,1.8853333,3.7706667
4.15600000000042,4.2633346,1.2610988,1.8855,3.771
4.15650000000042,4.2637373,1.2610518,1.8856667,3.7713333
4.15700000000042,4.26414,1.2610048,1.8858333,3.7716667
4.15750000000042,4.2645426,1.2609578,1.886,3.772
4.15800000000042,4.2649453,1.2609109,1.8861667,3.7723333
4.15850000000041,4.2653479,1.2608639,1.8863333,3.7726667
4.15900000000041,4.2657506,1.260817,1.8865,3.773
4.15950000000041,4.2661532,1.26077,1.8866667,3.7733333
4.16000000000041,4.2665558,1.2607231,1.8868333,3.7736667
4.16050000000041,4.2669584,1.2606761,1.887,3.774
4.16100000000041,4.2673609,1.2606292,1.8871667,3.7743333
4.16150000000041,4.2677635,1.2605822,1.8873333,3.7746667
4.16200000000041,4.268166,1.2605353,1.8875,3.775
4.16250000000041,4.2685686,1.2604884,1.8876667,3.7753333
4.16300000000041,4.2689711,1.2604414,1.8878333,3.7756667
4.16350000000041,4.2693736,1.2603945,1.888,3.776
4.16400000000041,4.2697761,1.2603476,1.8881667,3.7763333
4.16450000000041,4.2701786,1.2603007,1.8883333,3.7766667
4.16500000000041,4.270581,1.2602538,1.8885,3.777
4.16550000000041,4.2709835,1.2602069,1.8886667,3.7773333
4.16600000000041,4.2713859,1.26016,1.8888333,3.7776667
4.16650000000041,4.2717883,1.2601131,1.889,3.778
4.16700000000041,4.2721908,1.2600662,1.8891667,3.7783333
4.16750000000041,4.2725932,1.2600193,1.8893333,3.7786667
4.16800000000041,4.2729955,1.2599724,1.8895,3.779
4.16850000000041,4.2733979,1.2599255,1.8896667,3.7793333
4.16900000000041,4.2738003,1.2598786,1.8898333,3.7796667
4.16950000000041,4.2742026,1.2598317,1.89,3.78
4.17000000000041,4.274605,1.2597849,1.8901667,3.7803333
4.17050000000041,4.2750073,1.259738,1.8903333,3.7806667
4.17100000000041,4.2754096,1.2596911,1.8905,3.781
4.17150000000041,4.2758119,1.2596443,1.8906667,3.7813333
4.17200000000041,4.2762142,1.2595974,1.8908333,3.7816667
4.17250000000041,4.2766164,1.2595505,1.891,3.782
4.17300000000041,4.2770187,1.2595037,1.8911667,3.7823333
4.17350000000041,4.2774209,1.2594568,1.8913333,3.7826667
4.17400000000041,4.2778231,1.25941,1.8915,3.783
4.17450000000041,4.2782254,1.2593632,1.8916667,3.7833333
4.17500000000041,4.2786276,1.2593163,1.8918333,3.7836667
4.17550000000041,4.2790297,1.2592695,1.892,3.784
4.17600000000041,4.2794319,1.2592227,1.8921667,3.7843333
4.1765000000004,4.2798341,1.2591758,1.8923333,3.7846667
4.1770000000004,4.2802362,1.259129,1.8925,3.785
4.1775000000004,4.2806384,1.2590822,1.8926667,3.7853333
4.1780000000004,4.2810405,1.2590354,1.8928333,3.7856667
4.1785000000004,4.2814426,1.2589886,1.893,3.786
4.1790000000004,4.2818447,1.2589418,1.8931667,3.7863333
4.1795000000004,4.2822468,1.2588949,1.8933333,3.7866667
4.1800000000004,4.2826488,1.2588482,1.8935,3.787
4.1805000000004,4.2830509,1.2588014,1.8936667,3.7873333
4.1810000000004,4.2834529,1.2587546,1.8938333,3.7876667
4.1815000000004,4.283855,1.2587078,1.894,3.788
4.1820000000004,4.284257,1.258661,1.8941667,3.7883333
4.1825000000004,4.284659,1.2586142,1.8943333,3.7886667
4.1830000000004,4.285061,1.2585674,1.8945,3.789
4.1835000000004,4.2854629,1.2585207,1.8946667,3.7893333
4.1840000000004,4.2858649,1.2584739,1.8948333,3.7896667
4.1845000000004,4.2862669,1.2584271,1.895,3.79
4.1850000000004,4.2866688,1.2583804,1.8951667,3.7903333
4.1855000000004,4.2870707,1.2583336,1.8953333,3.7906667
4.1860000000004,4.2874726,1.2582868,1.8955,3.791
4.1865000000004,4.2878745,1.2582401,1.8956667,3.7913333
4.1870000000004,4.2882764,1.2581934,1.8958333,3.7916667
4.1875000000004,4.2886783,1.2581466,1.896,3.792
4.1880000000004,4.2890801,1.2580999,1.8961667,3.7923333
4.1885000000004,4.289482,1.2580531,1.8963333,3.7926667
4.1890000000004,4.2898838,1.2580064,1.8965,3.793
4.1895000000004,4.2902856,1.2579597,1.8966667,3.7933333
4.1900000000004,4.2906874,1.257913,1.8968333,3.7936667
4.1905000000004,4.2910892,1.2578662,1.897,3.794
4.1910000000004,4.291491,1.2578195,1.8971667,3.7943333
4.1915000000004,4.2918928,1.2577728,1.8973333,3.7946667
4.1920000000004,4.2922945,1.2577261,1.8975,3.795
4.1925000000004,4.2926962,1.2576794,1.8976667,3.7953333
4.1930000000004,4.293098,1.2576327,1.8978333,3.7956667
4.1935000000004,4.2934997,1.257586,1.898,3.796
4.1940000000004,4.2939014,1.2575393,1.8981667,3.7963333
4.19450000000039,4.2943031,1.2574926,1.8983333,3.7966667
4.19500000000039,4.2947047,1.2574459,1.8985,3.797
4.19550000000039,4.2951064,1.2573992,1.8986667,3.7973333
4.19600000000039,4.295508,1.2573526,1.8988333,3.7976667
4.19650000000039,4.2959097,1.2573059,1.899,3.798
4.19700000000039,4.2963113,1.2572592,1.8991667,3.7983333
4.19750000000039,4.2967129,1.2572125,1.8993333,3.7986667
4.19800000000039,4.2971145,1.2571659,1.8995,3.799
4.19850000000039,4.2975161,1.2571192,1.8996667,3.7993333
4.19900000000039,4.2979176,1.2570726,1.8998333,3.7996667
4.19950000000039,4.2983192,1.2570259,1.9,3.8
4.20000000000039,4.2987207,1.2569793,1.9001667,3.8003333
4.20050000000039,4.2991222,1.2569326,1.9003333,3.8006667
4.20100000000039,4.2995238,1.256886,1.9005,3.801
4.20150000000039,4.2999253,1.2568393,1.9006667,3.8013333
4.20200000000039,4.3003267,1.2567927,1.9008333,3.8016667
4.20250000000039,4.3007282,1.2567461,1.901,3.802
4.20300000000039,4.3011297,1.2566994,1.9011667,3.8023333
4.20350000000039,4.3015311,1.2566528,1.9013333,3.8026667
4.20400000000039,4.3019326,1.2566062,1.9015,3.803
4.20450000000039,4.302334,1.2565596,1.9016667,3.8033333
4.20500000000039,4.3027354,1.256513,1.9018333,3.8036667
4.20550000000039,4.3031368,1.2564664,1.902,3.804
4.20600000000039,4.3035382,1.2564198,1.9021667,3.8043333
4.20650000000039,4.3039395,1.2563732,1.9023333,3.8046667
4.20700000000039,4.3043409,1.2563266,1.9025,3.805
4.20750000000039,4.3047422,1.25628,1.9026667,3.8053333
4.20800000000039,4.3051436,1.2562334,1.9028333,3.8056667
4.20850000000039,4.3055449,1.2561868,1.903,3.806
4.20900000000039,4.3059462,1.2561402,1.9031667,3.8063333
4.20950000000039,4.3063475,1.2560937,1.9033333,3.8066667
4.21000000000039,4.3067487,1.2560471,1.9035,3.807
4.21050000000039,4.30715,1.2560005,1.9036667,3.8073333
4.21100000000039,4.3075512,1.2559539,1.9038333,3.8076667
4.21150000000039,4.3079525,1.2559074,1.904,3.808
4.21200000000039,4.3083537,1.2558608,1.9041667,3.8083333
4.21250000000038,4.3087549,1.2558143,1.9043333,3.8086667
4.21300000000038,4.3091561,1.2557677,1.9045,3.809
4.21350000000038,4.3095573,1.2557212,1.9046667,3.8093333
4.21400000000038,4.3099585,1.2556746,1.9048333,3.8096667
4.21450000000038,4.3103596,1.2556281,1.905,3.81
4.21500000000038,4.3107608,1.2555816,1.9051667,3.8103333
4.21550000000038,4.3111619,1.255535,1.9053333,3.8106667
4.21600000000038,4.311563,1.2554885,1.9055,3.811
4.21650000000038,4.3119641,1.255442,1.9056667,3.8113333
4.21700000000038,4.3123652,1.2553955,1.9058333,3.8116667
4.21750000000038,4.3127663,1.2553489,1.906,3.812
4.21800000000038,4.3131673,1.2553024,1.9061667,3.8123333
4.21850000000038,4.3135684,1.2552559,1.9063333,3.8126667
4.21900000000038,4.3139694,1.2552094,1.9065,3.813
4.21950000000038,4.3143705,1.2551629,1.9066667,3.8133333
4.22000000000038,4.3147715,1.2551164,1.9068333,3.8136667
4.22050000000038,4.3151725,1.2550699,1.907,3.814
4.22100000000038,4.3155735,1.2550234,1.9071667,3.8143333
4.22150000000038,4.3159744,1.254977,1.9073333,3.8146667
4.22200000000038,4.3163754,1.2549305,1.9075,3.815
4.22250000000038,4.3167763,1.254884,1.9076667,3.8153333
4.22300000000038,4.3171773,1.2548375,1.9078333,3.8156667
4.22350000000038,4.3175782,1.2547911,1.908,3.816
4.22400000000038,4.3179791,1.2547446,1.9081667,3.8163333
4.22450000000038,4.31838,1.2546981,1.9083333,3.8166667
4.22500000000038,4.3187809,1.2546517,1.9085,3.817
4.22550000000038,4.3191817,1.2546052,1.9086667,3.8173333
4.22600000000038,4.3195826,1.2545588,1.9088333,3.8176667
4.22650000000038,4.3199834,1.2545123,1.909,3.818
4.22700000000038,4.3203843,1.2544659,1.9091667,3.8183333
4.22750000000038,4.3207851,1.2544194,1.9093333,3.8186667
4.22800000000038,4.3211859,1.254373,1.9095,3.819
4.22850000000038,4.3215867,1.2543266,1.9096667,3.8193333
4.22900000000038,4.3219874,1.2542801,1.9098333,3.8196667
4.22950000000038,4.3223882,1.2542337,1.91,3.82
4.23000000000038,4.322789,1.2541873,1.9101667,3.8203333
4.23050000000037,4.3231897,1.2541409,1.9103333,3.8206667
4.23100000000037,4.3235904,1.2540945,1.9105,3.821
4.23150000000037,4.3239911,1.254048,1.9106667,3.8213333
4.23200000000037,4.3243918,1.2540016,1.9108333,3.8216667
4.23250000000037,4.3247925,1.2539552,1.911,3.822
4.23300000000037,4.3251932,1.2539088,1.9111667,3.8223333
4.23350000000037,4.3255938,1.2538625,1.9113333,3.8226667
4.23400000000037,4.3259945,1.2538161,1.9115,3.823
4.23450000000037,4.3263951,1.2537697,1.9116667,3.8233333
4.23500000000037,4.3267957,1.2537233,1.9118333,3.8236667
4.23550000000037,4.3271963,1.2536769,1.912,3.824
4.23600000000037,4.3275969,1.2536305,1.9121667,3.8243333
4.23650000000037,4.3279975,1.2535842,1.9123333,3.8246667
4.23700000000037,4.3283981,1.2535378,1.9125,3.825
4.23750000000037,4.3287986,1.2534914,1.9126667,3.8253333
4.23800000000037,4.3291992,1.2534451,1.9128333,3.8256667
4.23850000000037,4.3295997,1.2533987,1.913,3.826
4.23900000000037,4.3300002,1.2533524,1.9131667,3.8263333
4.23950000000037,4.3304007,1.253306,1.9133333,3.8266667
4.24000000000037,4.3308012,1.2532597,1.9135,3.827
4.24050000000037,4.3312017,1.2532133,1.9136667,3.8273333
4.24100000000037,4.3316021,1.253167,1.9138333,3.8276667
4.24150000000037,4.3320026,1.2531207,1.914,3.828
4.24200000000037,4.332403,1.2530743,1.9141667,3.8283333
4.24250000000037,4.3328034,1.253028,1.9143333,3.8286667
4.24300000000037,4.3332038,1.2529817,1.9145,3.829
4.24350000000037,4.3336042,1.2529354,1.9146667,3.8293333
4.24400000000037,4.3340046,1.2528891,1.9148333,3.8296667
4.24450000000037,4.334405,1.2528428,1.915,3.83
4.24500000000037,4.3348053,1.2527964,1.9151667,3.8303333
4.24550000000037,4.3352057,1.2527501,1.9153333,3.8306667
4.24600000000037,4.335606,1.2527038,1.9155,3.831
4.24650000000037,4.3360063,1.2526576,1.9156667,3.8313333
4.24700000000037,4.3364066,1.2526113,1.9158333,3.8316667
4.24750000000037,4.3368069,1.252565,1.916,3.832
4.24800000000037,4.3372072,1.2525187,1.9161667,3.8323333
4.24850000000036,4.3376074,1.2524724,1.9163333,3.8326667
4.24900000000036,4.3380077,1.2524261,1.9165,3.833
4.24950000000036,4.3384079,1.2523799,1.9166667,3.8333333
4.25000000000036,4.3388082,1.2523336,1.9168333,3.8336667
4.25050000000036,4.3392084,1.2522873,1.917,3.834
4.25100000000036,4.3396086,1.2522411,1.9171667,3.8343333
4.25150000000036,4.3400088,1.2521948,1.9173333,3.8346667
4.25200000000036,4.3404089,1.2521486,1.9175,3.835
4.25250000000036,4.3408091,1.2521023,1.9176667,3.8353333
4.25300000000036,4.3412092,1.2520561,1.9178333,3.8356667
4.25350000000036,4.3416094,1.2520098,1.918,3.836
4.25400000000036,4.3420095,1.2519636,1.9181667,3.8363333
4.25450000000036,4.3424096,1.2519174,1.9183333,3.8366667
4.25500000000036,4.3428097,1.2518711,1.9185,3.837
4.25550000000036,4.3432098,1.2518249,1.9186667,3.8373333
4.25600000000036,4.3436098,1.2517787,1.9188333,3.8376667
4.25650000000036,4.3440099,1.2517325,1.919,3.838
4.25700000000036,4.3444099,1.2516863,1.9191667,3.8383333
4.25750000000036,4.34481,1.25164,1.9193333,3.8386667
4.25800000000036,4.34521,1.2515938,1.9195,3.839
4.25850000000036,4.34561,1.2515476,1.9196667,3.8393333
4.25900000000036,4.34601,1.2515014,1.9198333,3.8396667
4.25950000000036,4.3464099,1.2514552,1.92,3.84
4.26000000000036,4.3468099,1.251409,1.9201667,3.8403333
4.26050000000036,4.3472099,1.2513629,1.9203333,3.8406667
4.26100000000036,4.3476098,1.2513167,1.9205,3.841
4.26150000000036,4.3480097,1.2512705,1.9206667,3.8413333
4.26200000000036,4.3484096,1.2512243,1.9208333,3.8416667
4.26250000000036,4.3488095,1.2511782,1.921,3.842
4.26300000000036,4.3492094,1.251132,1.9211667,3.8423333
4.26350000000036,4.3496093,1.2510858,1.9213333,3.8426667
4.26400000000036,4.3500091,1.2510397,1.9215,3.843
4.26450000000036,4.350409,1.2509935,1.9216667,3.8433333
4.26500000000036,4.3508088,1.2509474,1.9218333,3.8436667
4.26550000000036,4.3512086,1.2509012,1.922,3.844
4.26600000000036,4.3516084,1.2508551,1.9221667,3.8443333
4.26650000000036,4.3520082,1.2508089,1.9223333,3.8446667
4.26700000000035,4.352408,1.2507628,1.9225,3.845
4.26750000000035,4.3528078,1.2507166,1.9226667,3.8453333
4.26800000000035,4.3532075,1.2506705,1.9228333,3.8456667
